invoice_id,subscription_id,user_id,amount_usd,status,invoice_date,plan
inv_c87791983cd04f,sub_ef7f30bb0bf047,usr_02080,29,paid,2024-11-18,pro
inv_b2f1dd3d86dc40,sub_ef7f30bb0bf047,usr_02080,29,paid,2024-12-18,pro
inv_75bdef5b20a748,sub_ef7f30bb0bf047,usr_02080,29,paid,2025-01-17,pro
inv_642109127aef4c,sub_ef7f30bb0bf047,usr_02080,29,paid,2025-02-16,pro
inv_490f952e673546,sub_ef7f30bb0bf047,usr_02080,29,paid,2025-03-18,pro
inv_d258ccb7c2244d,sub_ef7f30bb0bf047,usr_02080,29,paid,2025-04-17,pro
inv_54397de9a77242,sub_ef7f30bb0bf047,usr_02080,29,failed,2025-05-17,pro
inv_ff67b9e18b2b45,sub_ef7f30bb0bf047,usr_02080,29,failed,2025-06-16,pro
inv_6aba9f154e3c4a,sub_4494f9f4253f44,usr_02082,29,paid,2024-08-20,pro
inv_abf28575e78345,sub_d7bb0e5fd7324c,usr_02087,29,paid,2024-08-21,pro
inv_b8dfbf3f36e343,sub_d7bb0e5fd7324c,usr_02087,29,paid,2024-09-20,pro
inv_4174bfe2ed2540,sub_d7bb0e5fd7324c,usr_02087,29,paid,2024-10-20,pro
inv_5a450853fb4843,sub_d7bb0e5fd7324c,usr_02087,29,paid,2024-11-19,pro
inv_b6435937919a4e,sub_d7bb0e5fd7324c,usr_02087,29,paid,2024-12-19,pro
inv_8551d4c0ee9c4a,sub_d7bb0e5fd7324c,usr_02087,29,paid,2025-01-18,pro
inv_8fe2d3ad282a41,sub_d7bb0e5fd7324c,usr_02087,29,paid,2025-02-17,pro
inv_12c4eb8490e64d,sub_d7bb0e5fd7324c,usr_02087,29,paid,2025-03-19,pro
inv_0c178a0495e440,sub_d7bb0e5fd7324c,usr_02087,29,paid,2025-04-18,pro
inv_a6ae9b75493346,sub_958130218ea445,usr_02104,29,paid,2024-08-22,pro
inv_2a218ddbb93e44,sub_945346a5d51946,usr_02109,29,paid,2024-08-22,pro
inv_d131b694e0ea48,sub_945346a5d51946,usr_02109,29,paid,2024-09-21,pro
inv_1aeefb4a50264c,sub_945346a5d51946,usr_02109,29,paid,2024-10-21,pro
inv_ae3314bb725643,sub_945346a5d51946,usr_02109,29,paid,2024-11-20,pro
inv_ac8d6087b08b47,sub_087586fe71d541,usr_02130,79,paid,2024-08-25,business
inv_4d69407933284c,sub_50975117f2d048,usr_02139,29,paid,2024-08-26,pro
inv_c0f587f8964d4c,sub_50975117f2d048,usr_02139,29,paid,2024-09-25,pro
inv_4b8a0d27db6b44,sub_50975117f2d048,usr_02139,29,paid,2024-10-25,pro
inv_b50e900c879140,sub_50975117f2d048,usr_02139,29,paid,2024-11-24,pro
inv_d20bb024c41144,sub_50975117f2d048,usr_02139,29,paid,2024-12-24,pro
inv_dfcd55ac7dfd4c,sub_50975117f2d048,usr_02139,29,paid,2025-01-23,pro
inv_337c5b9cc72e47,sub_50975117f2d048,usr_02139,29,paid,2025-02-22,pro
inv_c534c04a012c45,sub_66b1ad8160ea40,usr_02151,29,paid,2024-08-28,pro
inv_780eadd91feb47,sub_66b1ad8160ea40,usr_02151,29,paid,2024-09-27,pro
inv_e36433d4621f42,sub_66b1ad8160ea40,usr_02151,29,paid,2024-10-27,pro
inv_73253ff028fe42,sub_66b1ad8160ea40,usr_02151,29,paid,2024-11-26,pro
inv_8b4532481f734d,sub_66b1ad8160ea40,usr_02151,29,paid,2024-12-26,pro
inv_7bd79a2aae704d,sub_66b1ad8160ea40,usr_02151,29,paid,2025-01-25,pro
inv_231ff401e29d4c,sub_7ce6b8cc4bae4c,usr_02154,29,paid,2024-08-28,pro
inv_3598ad8498f743,sub_7ce6b8cc4bae4c,usr_02154,29,paid,2024-09-27,pro
inv_3f0fdfacd29949,sub_7ce6b8cc4bae4c,usr_02154,29,paid,2024-10-27,pro
inv_90521d13cb914c,sub_7ce6b8cc4bae4c,usr_02154,29,paid,2024-11-26,pro
inv_6306100db7bd4e,sub_7ce6b8cc4bae4c,usr_02154,29,paid,2024-12-26,pro
inv_374cbded063646,sub_7ce6b8cc4bae4c,usr_02154,29,paid,2025-01-25,pro
inv_5eb133a7d28842,sub_7ce6b8cc4bae4c,usr_02154,29,paid,2025-02-24,pro
inv_7d85a27df00a4e,sub_7393607a858a43,usr_02156,29,paid,2024-08-28,pro
inv_bde926a396664c,sub_bea261d933dd4f,usr_02161,29,paid,2024-08-28,pro
inv_302b3e55693c45,sub_bea261d933dd4f,usr_02161,29,paid,2024-09-27,pro
inv_7c0ca462c6ff4f,sub_f8b2529569304f,usr_02163,29,paid,2024-08-29,pro
inv_804e3726a61449,sub_f8b2529569304f,usr_02163,29,paid,2024-09-28,pro
inv_7c6e11f3ec234c,sub_f8b2529569304f,usr_02163,29,paid,2024-10-28,pro
inv_91470f89139e4c,sub_f8b2529569304f,usr_02163,29,paid,2024-11-27,pro
inv_3058de25ccf247,sub_f8b2529569304f,usr_02163,29,paid,2024-12-27,pro
inv_8559bbc273c340,sub_f8b2529569304f,usr_02163,29,paid,2025-01-26,pro
inv_4489f68785fa45,sub_f8b2529569304f,usr_02163,29,paid,2025-02-25,pro
inv_4fb843b0c4ec4d,sub_f8b2529569304f,usr_02163,29,paid,2025-03-27,pro
inv_fbb023e8054d40,sub_f8b2529569304f,usr_02163,29,paid,2025-04-26,pro
inv_bb6baaab277c47,sub_39a0f1ddad5e4d,usr_02178,29,paid,2024-08-30,pro
inv_7d545ddf2efc41,sub_39a0f1ddad5e4d,usr_02178,29,paid,2024-09-29,pro
inv_a4be5255b5e444,sub_39a0f1ddad5e4d,usr_02178,29,paid,2024-10-29,pro
inv_1e6d3c1b197149,sub_39a0f1ddad5e4d,usr_02178,29,paid,2024-11-28,pro
inv_1915440544034c,sub_39a0f1ddad5e4d,usr_02178,29,failed,2024-12-28,pro
inv_6f440efc7c6645,sub_39a0f1ddad5e4d,usr_02178,29,paid,2025-01-27,pro
inv_7498ad94210f40,sub_39a0f1ddad5e4d,usr_02178,29,paid,2025-02-26,pro
inv_89fccfe005554b,sub_39a0f1ddad5e4d,usr_02178,29,paid,2025-03-28,pro
inv_23f3a56f928042,sub_bacfc6b5cccf42,usr_02183,29,paid,2024-08-31,pro
inv_b24d7e6cf24a4c,sub_1a0b363f20b54a,usr_02190,29,paid,2024-08-31,pro
inv_2025651b9c554c,sub_1a0b363f20b54a,usr_02190,29,paid,2024-09-30,pro
inv_29a260a1113d43,sub_1a0b363f20b54a,usr_02190,29,paid,2024-10-30,pro
inv_a314745e94de41,sub_1a0b363f20b54a,usr_02190,29,paid,2024-11-29,pro
inv_390e41059ca649,sub_1a0b363f20b54a,usr_02190,29,paid,2024-12-29,pro
inv_d33ab7e35ccd4c,sub_1a0b363f20b54a,usr_02190,29,paid,2025-01-28,pro
inv_bef8db7d65e149,sub_1a0b363f20b54a,usr_02190,29,paid,2025-02-27,pro
inv_3b28144dae4a40,sub_8205b1ef471547,usr_02198,29,paid,2024-09-01,pro
inv_c5f145c0c97b4a,sub_8205b1ef471547,usr_02198,29,paid,2024-10-01,pro
inv_20c179a513e144,sub_8205b1ef471547,usr_02198,29,paid,2024-10-31,pro
inv_87dc689b8a144e,sub_8205b1ef471547,usr_02198,29,paid,2024-11-30,pro
inv_4297a3db38a540,sub_6f1061fca3ce49,usr_02210,29,paid,2024-09-02,pro
inv_ffa0ff083e4f4c,sub_6f1061fca3ce49,usr_02210,29,paid,2024-10-02,pro
inv_1784fe1a4e3d47,sub_6f1061fca3ce49,usr_02210,29,paid,2024-11-01,pro
inv_c112a20fa10244,sub_6f1061fca3ce49,usr_02210,29,paid,2024-12-01,pro
inv_1ab0938535f04b,sub_6f1061fca3ce49,usr_02210,29,failed,2024-12-31,pro
inv_744fbfd75e0e40,sub_6f1061fca3ce49,usr_02210,29,paid,2025-01-30,pro
inv_44dcfba73a024e,sub_6f1061fca3ce49,usr_02210,29,paid,2025-03-01,pro
inv_cacb1d996dee48,sub_6f1061fca3ce49,usr_02210,29,paid,2025-03-31,pro
inv_8f8f3a6bf33a4f,sub_6f1061fca3ce49,usr_02210,29,paid,2025-04-30,pro
inv_6e9d4790cad24d,sub_8a61498c770441,usr_02221,79,paid,2024-09-04,business
inv_8046299aa0724c,sub_8a61498c770441,usr_02221,79,paid,2024-10-04,business
inv_293912ee938c40,sub_31d41f41273d4e,usr_02248,29,failed,2024-09-06,pro
inv_45e0338872a14f,sub_31d41f41273d4e,usr_02248,29,paid,2024-10-06,pro
inv_3d0e10a7c9aa4c,sub_31d41f41273d4e,usr_02248,29,paid,2024-11-05,pro
inv_d0f9fd8025214d,sub_31d41f41273d4e,usr_02248,29,paid,2024-12-05,pro
inv_9813c39c8dcb4b,sub_31d41f41273d4e,usr_02248,29,paid,2025-01-04,pro
inv_48a113ad713c47,sub_31d41f41273d4e,usr_02248,29,paid,2025-02-03,pro
inv_3357ec3c8c154a,sub_31d41f41273d4e,usr_02248,29,paid,2025-03-05,pro
inv_c5ed620f635941,sub_31d41f41273d4e,usr_02248,29,paid,2025-04-04,pro
inv_e4eea7b4dc7342,sub_cabdc6508b1c4e,usr_02300,29,paid,2024-09-12,pro
inv_c7eb9c74221648,sub_9241e2b61c4c47,usr_02304,29,paid,2024-09-13,pro
inv_4236e626876640,sub_a11474b9897143,usr_02339,29,paid,2024-09-15,pro
inv_3f5a59bade6f4b,sub_8c3db40a984745,usr_02364,29,paid,2024-09-19,pro
inv_d94051901b4846,sub_8c3db40a984745,usr_02364,29,paid,2024-10-19,pro
inv_125b5a006d3744,sub_2743cab5c3554d,usr_02371,29,paid,2024-09-19,pro
inv_7ffecdffe5d649,sub_2743cab5c3554d,usr_02371,29,paid,2024-10-19,pro
inv_81a39f9e002c48,sub_2743cab5c3554d,usr_02371,29,paid,2024-11-18,pro
inv_5a5d22fa799646,sub_2743cab5c3554d,usr_02371,29,failed,2024-12-18,pro
inv_aa53dd0bd1b44f,sub_2743cab5c3554d,usr_02371,29,paid,2025-01-17,pro
inv_edf5f6c30c3d4f,sub_2743cab5c3554d,usr_02371,29,paid,2025-02-16,pro
inv_673dde9f20874a,sub_2743cab5c3554d,usr_02371,29,failed,2025-03-18,pro
inv_13096fdb82954b,sub_d32f1dfd72e744,usr_02399,29,paid,2024-09-23,pro
inv_5a2babaed1f84d,sub_d32f1dfd72e744,usr_02399,29,paid,2024-10-23,pro
inv_ea94bd8791bc47,sub_d32f1dfd72e744,usr_02399,29,paid,2024-11-22,pro
inv_438f619927874f,sub_d32f1dfd72e744,usr_02399,29,paid,2024-12-22,pro
inv_16a52836223440,sub_d32f1dfd72e744,usr_02399,29,paid,2025-01-21,pro
inv_5fb7b55f28a448,sub_d32f1dfd72e744,usr_02399,29,failed,2025-02-20,pro
inv_2953ce88733346,sub_d32f1dfd72e744,usr_02399,29,paid,2025-03-22,pro
inv_7c7b9957bb1a4c,sub_d32f1dfd72e744,usr_02399,29,paid,2025-04-21,pro
inv_b8540659009b4a,sub_d32f1dfd72e744,usr_02399,29,failed,2025-05-21,pro
inv_b4287b93389240,sub_d32f1dfd72e744,usr_02399,29,paid,2025-06-20,pro
inv_13ce91ce4c2942,sub_8b539464649f4f,usr_02422,29,paid,2024-09-25,pro
inv_4c1aade818a54b,sub_8b539464649f4f,usr_02422,29,paid,2024-10-25,pro
inv_84edd0e38c5646,sub_8b539464649f4f,usr_02422,29,paid,2024-11-24,pro
inv_a5a261e7c24d4c,sub_8b539464649f4f,usr_02422,29,paid,2024-12-24,pro
inv_96c00ee8c35944,sub_8b539464649f4f,usr_02422,29,paid,2025-01-23,pro
inv_61815b1767a140,sub_8b539464649f4f,usr_02422,29,paid,2025-02-22,pro
inv_301b0dfe9e3648,sub_8b539464649f4f,usr_02422,29,paid,2025-03-24,pro
inv_97e868acde9440,sub_8b539464649f4f,usr_02422,29,paid,2025-04-23,pro
inv_8694b5b5286d46,sub_8b539464649f4f,usr_02422,29,paid,2025-05-23,pro
inv_6a6a00d0840645,sub_15fefedf886e45,usr_02430,29,paid,2024-09-26,pro
inv_7e88ddd1eb9d4e,sub_ea280984978c47,usr_02468,29,paid,2024-09-30,pro
inv_660e42c1ca9640,sub_ea280984978c47,usr_02468,29,paid,2024-10-30,pro
inv_549ce619f9eb4e,sub_ea280984978c47,usr_02468,29,paid,2024-11-29,pro
inv_f632f35aecc045,sub_ea280984978c47,usr_02468,29,paid,2024-12-29,pro
inv_aeae7142b86a41,sub_29f0b397d73349,usr_02511,29,paid,2024-10-06,pro
inv_167d479bb0b841,sub_29f0b397d73349,usr_02511,29,paid,2024-11-05,pro
inv_a1ca0ffe25f847,sub_29f0b397d73349,usr_02511,29,paid,2024-12-05,pro
inv_7a49eb8d87364d,sub_29f0b397d73349,usr_02511,29,paid,2025-01-04,pro
inv_c95925a9509540,sub_29f0b397d73349,usr_02511,29,paid,2025-02-03,pro
inv_a251989441ff49,sub_29f0b397d73349,usr_02511,29,paid,2025-03-05,pro
inv_83479cca9cb14c,sub_29f0b397d73349,usr_02511,29,paid,2025-04-04,pro
inv_a8a2945c91b241,sub_29f0b397d73349,usr_02511,29,paid,2025-05-04,pro
inv_eca1e962f4b440,sub_29f0b397d73349,usr_02511,29,paid,2025-06-03,pro
inv_4e65fb6c991a4f,sub_7b28cb9cde7e4a,usr_02550,29,paid,2024-10-10,pro
inv_427124b6f8114a,sub_7b28cb9cde7e4a,usr_02550,29,paid,2024-11-09,pro
inv_9773e25e476d41,sub_7b28cb9cde7e4a,usr_02550,29,paid,2024-12-09,pro
inv_44190bb0708a42,sub_7b28cb9cde7e4a,usr_02550,29,paid,2025-01-08,pro
inv_434fbf9f29984d,sub_7b28cb9cde7e4a,usr_02550,29,paid,2025-02-07,pro
inv_145f111299ac4a,sub_7b28cb9cde7e4a,usr_02550,29,paid,2025-03-09,pro
inv_e33d78c38cf749,sub_7b28cb9cde7e4a,usr_02550,29,paid,2025-04-08,pro
inv_ed70486a98dd4a,sub_7b28cb9cde7e4a,usr_02550,29,paid,2025-05-08,pro
inv_5b3fbf63b2ec4d,sub_d1959af89af04b,usr_02553,29,paid,2024-10-11,pro
inv_4b4be7bc097944,sub_d1959af89af04b,usr_02553,29,paid,2024-11-10,pro
inv_7c35335633ac4c,sub_d1959af89af04b,usr_02553,29,paid,2024-12-10,pro
inv_d3ef8795404047,sub_d1959af89af04b,usr_02553,29,paid,2025-01-09,pro
inv_bda34822994648,sub_d1959af89af04b,usr_02553,29,paid,2025-02-08,pro
inv_3bed30cba1d741,sub_d1959af89af04b,usr_02553,29,paid,2025-03-10,pro
inv_44dc08b87c684a,sub_d1959af89af04b,usr_02553,29,paid,2025-04-09,pro
inv_6388effc8b9545,sub_d1959af89af04b,usr_02553,29,failed,2025-05-09,pro
inv_a850fd247a604b,sub_c9e1eed024fe41,usr_02564,29,paid,2024-10-12,pro
inv_b60c3ba4b20045,sub_1574116f607f40,usr_02569,29,paid,2024-10-13,pro
inv_c28231e85d5943,sub_94224418103e4d,usr_02588,29,paid,2024-10-15,pro
inv_90130336ebe140,sub_4847b49fdc3e44,usr_02630,29,paid,2024-10-19,pro
inv_f357d53c471644,sub_4847b49fdc3e44,usr_02630,29,paid,2024-11-18,pro
inv_d97a5e112dd346,sub_4847b49fdc3e44,usr_02630,29,paid,2024-12-18,pro
inv_612b7a2fe8e145,sub_79dd5ce088f342,usr_02656,29,paid,2024-10-21,pro
inv_787d445e71a84f,sub_5162b8101a8945,usr_02658,29,paid,2024-10-22,pro
inv_3bd1affb700b46,sub_5162b8101a8945,usr_02658,29,paid,2024-11-21,pro
inv_33eb6be16c4540,sub_5162b8101a8945,usr_02658,29,paid,2024-12-21,pro
inv_ae203ab43a614b,sub_5162b8101a8945,usr_02658,29,paid,2025-01-20,pro
inv_935c90f5eb924a,sub_0675ddf082474f,usr_02671,29,paid,2024-10-22,pro
inv_c60a5019be524d,sub_0675ddf082474f,usr_02671,29,paid,2024-11-21,pro
inv_3bbbffa10ded45,sub_0675ddf082474f,usr_02671,29,failed,2024-12-21,pro
inv_243e63c9d15b44,sub_0675ddf082474f,usr_02671,29,paid,2025-01-20,pro
inv_2e3163af4c8d47,sub_0675ddf082474f,usr_02671,29,paid,2025-02-19,pro
inv_542c7dc336304a,sub_0675ddf082474f,usr_02671,29,paid,2025-03-21,pro
inv_c9477f47327447,sub_f00a81956b804d,usr_02673,29,paid,2024-10-23,pro
inv_0c4c0f70eb7d44,sub_f00a81956b804d,usr_02673,29,paid,2024-11-22,pro
inv_270507c9788f4b,sub_f00a81956b804d,usr_02673,29,paid,2024-12-22,pro
inv_133e53aabe8249,sub_f00a81956b804d,usr_02673,29,paid,2025-01-21,pro
inv_7262cee9cf5042,sub_f00a81956b804d,usr_02673,29,paid,2025-02-20,pro
inv_a7d05b55e10441,sub_f00a81956b804d,usr_02673,29,paid,2025-03-22,pro
inv_56443138ab6e4a,sub_67cc50aefcf54a,usr_02678,79,paid,2024-10-23,business
inv_faed6751c8ac43,sub_67cc50aefcf54a,usr_02678,79,paid,2024-11-22,business
inv_600f05078acd49,sub_67cc50aefcf54a,usr_02678,79,paid,2024-12-22,business
inv_20233a5240ef4a,sub_67cc50aefcf54a,usr_02678,79,paid,2025-01-21,business
inv_f0cde52df4ce49,sub_67cc50aefcf54a,usr_02678,79,paid,2025-02-20,business
inv_2e6d3fb65c8b42,sub_67cc50aefcf54a,usr_02678,79,paid,2025-03-22,business
inv_1ee92dfa0f7c4b,sub_fbb3a590583e41,usr_02683,29,paid,2024-10-24,pro
inv_d373ad77fd1c43,sub_fbb3a590583e41,usr_02683,29,paid,2024-11-23,pro
inv_7099fa0477d147,sub_fbb3a590583e41,usr_02683,29,failed,2024-12-23,pro
inv_ded2cd5689f24b,sub_fbb3a590583e41,usr_02683,29,paid,2025-01-22,pro
inv_e35d7e9fa0f94d,sub_2eb3e540e9fd49,usr_02716,79,paid,2024-10-27,business
inv_57cf70cf7f1e46,sub_2eb3e540e9fd49,usr_02716,79,paid,2024-11-26,business
inv_a3470625d23049,sub_2eb3e540e9fd49,usr_02716,79,paid,2024-12-26,business
inv_95c7d8bb01ce48,sub_2eb3e540e9fd49,usr_02716,79,paid,2025-01-25,business
inv_4aaf9086b92e43,sub_f362e369c62f42,usr_02720,79,paid,2024-10-27,business
inv_64b7e94cd72e43,sub_83942e8d15f447,usr_02737,79,paid,2024-10-29,business
inv_713ed8f732c442,sub_83942e8d15f447,usr_02737,79,paid,2024-11-28,business
inv_92244dd523ea4a,sub_83942e8d15f447,usr_02737,79,paid,2024-12-28,business
inv_b506de2e90714c,sub_83942e8d15f447,usr_02737,79,failed,2025-01-27,business
inv_a1d103bf035448,sub_83942e8d15f447,usr_02737,79,paid,2025-02-26,business
inv_d8ea705dd22b4e,sub_83942e8d15f447,usr_02737,79,paid,2025-03-28,business
inv_d78f288b80f645,sub_83942e8d15f447,usr_02737,79,paid,2025-04-27,business
inv_e3d53913a60346,sub_83942e8d15f447,usr_02737,79,paid,2025-05-27,business
inv_65d9a46798344e,sub_f848f224988645,usr_02743,29,paid,2024-10-31,pro
inv_38fbc7e431dd4a,sub_f848f224988645,usr_02743,29,paid,2024-11-30,pro
inv_0de3904188194a,sub_f848f224988645,usr_02743,29,paid,2024-12-30,pro
inv_5e28fdd393cb49,sub_f848f224988645,usr_02743,29,paid,2025-01-29,pro
inv_259a505b1cac4d,sub_f848f224988645,usr_02743,29,paid,2025-02-28,pro
inv_0e87ea8966a246,sub_f848f224988645,usr_02743,29,paid,2025-03-30,pro
inv_ed0f0a1a2f8244,sub_f848f224988645,usr_02743,29,paid,2025-04-29,pro
inv_b081af8a44334a,sub_f848f224988645,usr_02743,29,paid,2025-05-29,pro
inv_ced367dd1f544c,sub_0f283559730946,usr_02750,29,paid,2024-11-01,pro
inv_40d90921508c4d,sub_0f283559730946,usr_02750,29,paid,2024-12-01,pro
inv_26afeef37b174a,sub_4ed022dc941c49,usr_02778,29,paid,2024-11-04,pro
inv_f017f851b11f4d,sub_4ed022dc941c49,usr_02778,29,paid,2024-12-04,pro
inv_857a2c53ae914f,sub_4ed022dc941c49,usr_02778,29,paid,2025-01-03,pro
inv_8346e9738d1848,sub_4ed022dc941c49,usr_02778,29,paid,2025-02-02,pro
inv_edb4367b9cde4a,sub_4ed022dc941c49,usr_02778,29,paid,2025-03-04,pro
inv_6bd16ed8621541,sub_4ed022dc941c49,usr_02778,29,paid,2025-04-03,pro
inv_c1766d0a731443,sub_4ed022dc941c49,usr_02778,29,paid,2025-05-03,pro
inv_a60ce8ad7a3849,sub_4ed022dc941c49,usr_02778,29,paid,2025-06-02,pro
inv_2a7d8d0f6a134e,sub_4c8593a90f7246,usr_02779,29,paid,2024-11-04,pro
inv_afcc2700530141,sub_4c8593a90f7246,usr_02779,29,paid,2024-12-04,pro
inv_5fed2d59a58c4f,sub_4c8593a90f7246,usr_02779,29,paid,2025-01-03,pro
inv_bc6ac22dc4f241,sub_4c8593a90f7246,usr_02779,29,paid,2025-02-02,pro
inv_469925ddff1747,sub_4c8593a90f7246,usr_02779,29,paid,2025-03-04,pro
inv_2395a31c47fd4b,sub_4c8593a90f7246,usr_02779,29,paid,2025-04-03,pro
inv_e13701cdcf334c,sub_4c8593a90f7246,usr_02779,29,paid,2025-05-03,pro
inv_902703ae382a46,sub_431b152cc34943,usr_02826,29,paid,2024-11-09,pro
inv_90bede03337c4d,sub_af8c287b04774f,usr_02837,29,paid,2024-11-10,pro
inv_dea4585734c348,sub_af8c287b04774f,usr_02837,29,failed,2024-12-10,pro
inv_dfc598e5cf884d,sub_af8c287b04774f,usr_02837,29,paid,2025-01-09,pro
inv_5f407f33b10742,sub_af8c287b04774f,usr_02837,29,paid,2025-02-08,pro
inv_19c3224a134d45,sub_af8c287b04774f,usr_02837,29,paid,2025-03-10,pro
inv_3d81c043fa3540,sub_af8c287b04774f,usr_02837,29,failed,2025-04-09,pro
inv_4fddac4cebd44b,sub_db3b1a9b683046,usr_02846,29,paid,2024-11-11,pro
inv_674ac2ae396e40,sub_db3b1a9b683046,usr_02846,29,paid,2024-12-11,pro
inv_8f3a4e744b194c,sub_db3b1a9b683046,usr_02846,29,paid,2025-01-10,pro
inv_9e612a243f6248,sub_db3b1a9b683046,usr_02846,29,paid,2025-02-09,pro
inv_c8c181d3b49549,sub_db3b1a9b683046,usr_02846,29,paid,2025-03-11,pro
inv_c7ad43f0427d45,sub_db3b1a9b683046,usr_02846,29,paid,2025-04-10,pro
inv_082a991a845748,sub_db3b1a9b683046,usr_02846,29,paid,2025-05-10,pro
inv_db8ee596f94849,sub_5791c5c6907948,usr_02853,29,paid,2024-11-12,pro
inv_ec5afb57811249,sub_5791c5c6907948,usr_02853,29,paid,2024-12-12,pro
inv_04ef43404d644a,sub_5791c5c6907948,usr_02853,29,paid,2025-01-11,pro
inv_6c8d04b7c7e744,sub_5791c5c6907948,usr_02853,29,paid,2025-02-10,pro
inv_34c888d769074f,sub_5791c5c6907948,usr_02853,29,paid,2025-03-12,pro
inv_7f96f0c67c3d4e,sub_5791c5c6907948,usr_02853,29,paid,2025-04-11,pro
inv_f816febca7ad44,sub_de3a6347f1ab4e,usr_02871,29,paid,2024-11-14,pro
inv_d1f6f86beef24d,sub_a3cea6e9fc8746,usr_02874,29,paid,2024-11-14,pro
inv_05f0306081734a,sub_4c38721358f341,usr_02879,29,paid,2024-11-15,pro
inv_08f457b142d941,sub_4c38721358f341,usr_02879,29,paid,2024-12-15,pro
inv_f4dd78bc998b48,sub_4c38721358f341,usr_02879,29,paid,2025-01-14,pro
inv_ab7c6bbe6e0443,sub_4c38721358f341,usr_02879,29,failed,2025-02-13,pro
inv_39b921f31fa842,sub_4c38721358f341,usr_02879,29,paid,2025-03-15,pro
inv_429ea8391b9245,sub_4c38721358f341,usr_02879,29,paid,2025-04-14,pro
inv_4c161f61a95448,sub_c6db52ab59a14b,usr_02896,29,paid,2024-11-16,pro
inv_758ec34e81c247,sub_c6db52ab59a14b,usr_02896,29,paid,2024-12-16,pro
inv_35525fdde7ca43,sub_c6db52ab59a14b,usr_02896,29,paid,2025-01-15,pro
inv_b56c87c24c1845,sub_02e87459c5d94f,usr_02900,29,paid,2024-11-17,pro
inv_22f6f227c8cd4c,sub_0a1cf3c7dd7940,usr_02904,29,paid,2024-11-17,pro
inv_38ab7a2dbb3d4e,sub_0a1cf3c7dd7940,usr_02904,29,paid,2024-12-17,pro
inv_dfb9c539a34246,sub_0a1cf3c7dd7940,usr_02904,29,paid,2025-01-16,pro
inv_da73037d3e2a4b,sub_793d103896eb43,usr_02908,29,paid,2024-11-17,pro
inv_f7ceda182c704c,sub_c59fd75102c34c,usr_02917,29,paid,2024-11-18,pro
inv_46a52a7ef6534c,sub_c59fd75102c34c,usr_02917,29,paid,2024-12-18,pro
inv_957cb594e44141,sub_c59fd75102c34c,usr_02917,29,failed,2025-01-17,pro
inv_410d87b8b82a4c,sub_a8eed8ebc34d40,usr_02942,29,paid,2024-11-21,pro
inv_8a180cdd35ff47,sub_a8eed8ebc34d40,usr_02942,29,paid,2024-12-21,pro
inv_eedffd715faf4e,sub_a8eed8ebc34d40,usr_02942,29,paid,2025-01-20,pro
inv_e6059e7c5e374e,sub_a8eed8ebc34d40,usr_02942,29,paid,2025-02-19,pro
inv_a093499049c348,sub_a8eed8ebc34d40,usr_02942,29,paid,2025-03-21,pro
inv_c663d7b3e43245,sub_ccb3e7259ba74f,usr_02955,29,paid,2024-11-22,pro
inv_05770f35759d40,sub_ccb3e7259ba74f,usr_02955,29,paid,2024-12-22,pro
inv_6a80b8bbe4e54a,sub_9ce93711659942,usr_02957,29,paid,2024-11-22,pro
inv_880adf92bfc84f,sub_44694183ac524b,usr_02970,29,paid,2024-11-23,pro
inv_d2fa18002a8246,sub_44694183ac524b,usr_02970,29,paid,2024-12-23,pro
inv_593fa929c85448,sub_a1185f3504f344,usr_02972,29,paid,2024-11-24,pro
inv_b390871348634c,sub_7a5c5c4dd40548,usr_02977,79,paid,2024-11-24,business
inv_fb8253cab18f4a,sub_28d5c6389fea42,usr_02979,29,paid,2024-11-24,pro
inv_2bd5f732a8c64c,sub_28d5c6389fea42,usr_02979,29,paid,2024-12-24,pro
inv_183fefb814ef4a,sub_f1390e99bd904d,usr_02987,29,paid,2024-11-25,pro
inv_3911dab35af14f,sub_78719e3c944a48,usr_02999,79,paid,2024-11-27,business
inv_899de937236f4e,sub_78719e3c944a48,usr_02999,79,paid,2024-12-27,business
inv_18825a3f8db147,sub_78719e3c944a48,usr_02999,79,paid,2025-01-26,business
inv_02513fa9fde04f,sub_78719e3c944a48,usr_02999,79,paid,2025-02-25,business
inv_5ea3e9af8efb4f,sub_78719e3c944a48,usr_02999,79,paid,2025-03-27,business
inv_1c7b17dbe84c4c,sub_78719e3c944a48,usr_02999,79,paid,2025-04-26,business
inv_5df8816b3dca48,sub_11f2e89c862b4a,usr_03002,29,paid,2024-11-28,pro
inv_2c68c409abe74c,sub_11f2e89c862b4a,usr_03002,29,paid,2024-12-28,pro
inv_c3e3ad370f4c46,sub_11f2e89c862b4a,usr_03002,29,paid,2025-01-27,pro
inv_77f764e0162e4b,sub_11f2e89c862b4a,usr_03002,29,paid,2025-02-26,pro
inv_7d81bc7ead7341,sub_5759d2cd773e49,usr_03007,29,paid,2024-11-28,pro
inv_f087829848764b,sub_5759d2cd773e49,usr_03007,29,paid,2024-12-28,pro
inv_56c8fdc9d6b744,sub_5759d2cd773e49,usr_03007,29,paid,2025-01-27,pro
inv_59f210199e5e4c,sub_5759d2cd773e49,usr_03007,29,failed,2025-02-26,pro
inv_cc79ffd002e34e,sub_5759d2cd773e49,usr_03007,29,paid,2025-03-28,pro
