pv_id,session_id,user_id,page,viewed_at,time_on_page_seconds,plan
pv_e1c73cf50ed0,sess_f12fd6250add4a,usr_01159,/editor,2025-06-24 05:19:01,532,free
pv_de5434252bcd,sess_90b8e7eac0464d,usr_04454,/templates,2025-05-31 20:58:47,81,free
pv_12171a3b142a,sess_90b8e7eac0464d,usr_04454,/editor,2025-05-31 21:00:32,517,free
pv_231ecebef2f4,sess_90b8e7eac0464d,usr_04454,/editor,2025-05-31 21:02:15,63,free
pv_1cf743b73e76,sess_90b8e7eac0464d,usr_04454,/onboarding,2025-05-31 20:59:53,210,free
pv_7e7c182daf0d,sess_90b8e7eac0464d,usr_04454,/help,2025-05-31 21:05:07,184,free
pv_1d7634ae22ae,sess_90b8e7eac0464d,usr_04454,/team,2025-05-31 21:05:47,454,free
pv_aad405683ed8,sess_90b8e7eac0464d,usr_04454,/onboarding,2025-05-31 21:07:53,599,free
pv_65a1cfc30522,sess_90b8e7eac0464d,usr_04454,/help,2025-05-31 21:01:07,416,free
pv_3c024bb4b3a6,sess_253da52707ec4e,usr_04286,/onboarding,2025-04-19 11:01:00,554,pro
pv_ce1d78dd34a7,sess_253da52707ec4e,usr_04286,/settings,2025-04-19 11:02:55,198,pro
pv_df41c1b788f5,sess_253da52707ec4e,usr_04286,/onboarding,2025-04-19 11:03:54,95,pro
pv_62dd6d9919f9,sess_253da52707ec4e,usr_04286,/team,2025-04-19 11:02:42,6,pro
pv_273ddce47003,sess_253da52707ec4e,usr_04286,/explore,2025-04-19 11:07:16,378,pro
pv_0642fc18bd99,sess_253da52707ec4e,usr_04286,/team,2025-04-19 11:08:55,229,pro
pv_6b2a720f04e7,sess_253da52707ec4e,usr_04286,/team,2025-04-19 11:10:18,203,pro
pv_4b9bc255f168,sess_42933be5050945,usr_03263,/settings,2025-05-21 23:23:45,366,pro
pv_cf3cf641c780,sess_42933be5050945,usr_03263,/templates,2025-05-21 23:25:32,148,pro
pv_f41bee12537b,sess_42933be5050945,usr_03263,/dashboard,2025-05-21 23:27:37,259,pro
pv_ce75d6222aca,sess_42933be5050945,usr_03263,/billing,2025-05-21 23:27:09,126,pro
pv_02eceb1c42bb,sess_42933be5050945,usr_03263,/team,2025-05-21 23:26:25,475,pro
pv_f9e7c2c411bf,sess_42933be5050945,usr_03263,/editor,2025-05-21 23:30:05,171,pro
pv_f6a69ff3f71c,sess_41b134dac9b14e,usr_00112,/editor,2024-10-09 13:40:12,553,pro
pv_c5a4e53aaa96,sess_41b134dac9b14e,usr_00112,/onboarding,2024-10-09 13:40:40,271,pro
pv_921be3d21b2d,sess_41b134dac9b14e,usr_00112,/templates,2024-10-09 13:43:46,481,pro
pv_b56f85484211,sess_41b134dac9b14e,usr_00112,/dashboard,2024-10-09 13:45:57,11,pro
pv_d5684c881a78,sess_41b134dac9b14e,usr_00112,/integrations,2024-10-09 13:42:32,518,pro
pv_b84cc12884f2,sess_41b134dac9b14e,usr_00112,/onboarding,2024-10-09 13:42:47,395,pro
pv_e000c2c6572f,sess_41b134dac9b14e,usr_00112,/templates,2024-10-09 13:50:36,348,pro
pv_98f93a0a3b32,sess_0fc0931f72fe43,usr_04610,/help,2025-06-22 22:04:11,334,pro
pv_bdca34eb7bae,sess_0fc0931f72fe43,usr_04610,/billing,2025-06-22 22:05:45,427,pro
pv_8c70b477d052,sess_0fc0931f72fe43,usr_04610,/onboarding,2025-06-22 22:05:37,451,pro
pv_54463d06a5be,sess_0fc0931f72fe43,usr_04610,/billing,2025-06-22 22:10:05,491,pro
pv_ac4448777f38,sess_0fc0931f72fe43,usr_04610,/templates,2025-06-22 22:08:19,486,pro
pv_35183fcc558d,sess_0fc0931f72fe43,usr_04610,/help,2025-06-22 22:08:26,183,pro
pv_d78f4d2854cf,sess_0fc0931f72fe43,usr_04610,/settings,2025-06-22 22:15:41,180,pro
pv_f4eb0f2da660,sess_0fc0931f72fe43,usr_04610,/help,2025-06-22 22:18:04,232,pro
pv_cdc1f8fd8632,sess_fd0ff54eeb6949,usr_02999,/billing,2025-06-27 08:27:56,296,business
pv_1e396999a045,sess_a138cad9b7a84d,usr_03393,/dashboard,2025-05-15 08:34:48,327,business
pv_9f39b01fac59,sess_a138cad9b7a84d,usr_03393,/onboarding,2025-05-15 08:35:50,186,business
pv_3aeadb270044,sess_a138cad9b7a84d,usr_03393,/explore,2025-05-15 08:37:52,447,business
pv_5aff92620714,sess_8818a72acdbb46,usr_02420,/explore,2024-10-23 07:09:29,19,pro
pv_43acf9e3541e,sess_8818a72acdbb46,usr_02420,/integrations,2024-10-23 07:10:40,345,pro
pv_6517afb83531,sess_8818a72acdbb46,usr_02420,/explore,2024-10-23 07:12:19,11,pro
pv_2b0bbb9117e7,sess_8818a72acdbb46,usr_02420,/onboarding,2024-10-23 07:13:59,139,pro
pv_0d828463daa1,sess_8818a72acdbb46,usr_02420,/explore,2024-10-23 07:13:17,532,pro
pv_435e139bd89b,sess_8818a72acdbb46,usr_02420,/integrations,2024-10-23 07:12:29,201,pro
pv_9b0131b9053f,sess_8818a72acdbb46,usr_02420,/billing,2024-10-23 07:14:59,590,pro
pv_a5ac6c787451,sess_f373ce2286ca44,usr_00047,/integrations,2024-04-22 12:07:15,158,free
pv_07565d646fa9,sess_f373ce2286ca44,usr_00047,/integrations,2024-04-22 12:08:58,324,free
pv_3f795c63c048,sess_f373ce2286ca44,usr_00047,/editor,2024-04-22 12:09:31,423,free
pv_e74de013d431,sess_08beccef16d247,usr_01380,/settings,2024-09-28 18:27:27,320,pro
pv_538ae88084f4,sess_08beccef16d247,usr_01380,/team,2024-09-28 18:28:00,99,pro
pv_5862ef23bd9f,sess_08beccef16d247,usr_01380,/integrations,2024-09-28 18:31:23,464,pro
pv_51eb8bf68db6,sess_08beccef16d247,usr_01380,/billing,2024-09-28 18:31:39,543,pro
pv_276305c11c81,sess_08beccef16d247,usr_01380,/templates,2024-09-28 18:31:27,9,pro
pv_7304cd9c57d8,sess_ec38107c3fbe4a,usr_04173,/onboarding,2025-04-22 20:28:16,236,free
pv_53559c4ef404,sess_ec38107c3fbe4a,usr_04173,/settings,2025-04-22 20:29:17,60,free
pv_10d5702c3203,sess_ec38107c3fbe4a,usr_04173,/help,2025-04-22 20:29:50,226,free
pv_b58af33bcd38,sess_ec38107c3fbe4a,usr_04173,/help,2025-04-22 20:33:58,551,free
pv_d8f470838cf9,sess_ec38107c3fbe4a,usr_04173,/billing,2025-04-22 20:32:36,588,free
pv_a19455612eb0,sess_ec38107c3fbe4a,usr_04173,/team,2025-04-22 20:32:31,209,free
pv_17cb39be410d,sess_ec38107c3fbe4a,usr_04173,/billing,2025-04-22 20:38:34,539,free
pv_abe61a566167,sess_c79f4939d60c49,usr_03374,/templates,2025-06-07 19:05:58,211,pro
pv_49ec20568466,sess_c79f4939d60c49,usr_03374,/settings,2025-06-07 19:07:35,82,pro
pv_e8e19ffb3487,sess_c79f4939d60c49,usr_03374,/onboarding,2025-06-07 19:08:08,420,pro
pv_33937b1b6757,sess_37aa946e33304f,usr_04476,/integrations,2025-06-13 08:04:32,594,pro
pv_8d1bea728405,sess_37aa946e33304f,usr_04476,/templates,2025-06-13 08:05:30,47,pro
pv_43b3ef50d293,sess_37aa946e33304f,usr_04476,/onboarding,2025-06-13 08:07:50,516,pro
pv_ccc6543994a7,sess_37aa946e33304f,usr_04476,/templates,2025-06-13 08:08:35,489,pro
pv_cb250c3526f0,sess_37aa946e33304f,usr_04476,/dashboard,2025-06-13 08:08:08,131,pro
pv_8f9299fbbf41,sess_37aa946e33304f,usr_04476,/explore,2025-06-13 08:07:47,185,pro
pv_70e475b33f20,sess_3c40ed68d87949,usr_02959,/settings,2024-12-25 10:46:54,244,free
pv_a34c0d638ecf,sess_3c40ed68d87949,usr_02959,/billing,2024-12-25 10:47:50,46,free
pv_9a27b370f0ac,sess_3c40ed68d87949,usr_02959,/integrations,2024-12-25 10:48:20,149,free
pv_34dc0d3e241c,sess_3c40ed68d87949,usr_02959,/integrations,2024-12-25 10:50:30,140,free
pv_936730d46e15,sess_1694d4f5aa4c40,usr_03713,/templates,2025-04-17 14:59:04,334,pro
pv_3a5f20356c68,sess_1694d4f5aa4c40,usr_03713,/templates,2025-04-17 14:59:57,84,pro
pv_1cacce7a5a97,sess_1694d4f5aa4c40,usr_03713,/integrations,2025-04-17 15:01:26,435,pro
pv_ef284e07c9d3,sess_704ed44ec8ef47,usr_03003,/templates,2025-02-12 07:50:10,435,free
pv_6cbc68972f55,sess_704ed44ec8ef47,usr_03003,/help,2025-02-12 07:52:05,75,free
pv_e8b3da2cdf5e,sess_e5c8672dfd7747,usr_00619,/explore,2024-04-16 19:48:36,116,free
pv_8b630570bbff,sess_e5c8672dfd7747,usr_00619,/billing,2024-04-16 19:48:58,403,free
pv_cf4f60ad1ef5,sess_e5c8672dfd7747,usr_00619,/templates,2024-04-16 19:49:24,108,free
pv_d05cb9ce3674,sess_e5c8672dfd7747,usr_00619,/editor,2024-04-16 19:50:54,461,free
pv_bf240204f689,sess_d71c1521fb3f4a,usr_01787,/explore,2025-02-23 09:22:58,520,business
pv_a5bf14f9066c,sess_2c743abd25b849,usr_02827,/settings,2024-11-23 13:17:01,235,business
pv_870615619e32,sess_2c743abd25b849,usr_02827,/editor,2024-11-23 13:18:17,340,business
pv_c6a7b271c770,sess_2c743abd25b849,usr_02827,/templates,2024-11-23 13:18:03,189,business
pv_97dbc8fe99d9,sess_2c743abd25b849,usr_02827,/integrations,2024-11-23 13:18:28,264,business
pv_9661f13612ad,sess_c12b986ac5cc48,usr_02535,/dashboard,2025-05-18 11:30:31,453,pro
pv_cf1a9d0dc095,sess_c12b986ac5cc48,usr_02535,/billing,2025-05-18 11:32:06,371,pro
pv_2a85ca46d209,sess_c12b986ac5cc48,usr_02535,/templates,2025-05-18 11:31:39,217,pro
pv_5c5e546718c7,sess_c12b986ac5cc48,usr_02535,/onboarding,2025-05-18 11:34:46,455,pro
pv_ad4d2172a819,sess_58a894fcc7974f,usr_04586,/onboarding,2025-06-14 17:52:35,381,pro
pv_3af0402e690f,sess_58a894fcc7974f,usr_04586,/billing,2025-06-14 17:53:18,39,pro
pv_8171eb0169bf,sess_58a894fcc7974f,usr_04586,/editor,2025-06-14 17:54:53,230,pro
pv_c46965b60489,sess_58a894fcc7974f,usr_04586,/settings,2025-06-14 17:58:23,28,pro
pv_173820e76920,sess_58a894fcc7974f,usr_04586,/help,2025-06-14 17:54:59,73,pro
pv_7cf1cb71cce8,sess_58a894fcc7974f,usr_04586,/explore,2025-06-14 17:57:30,579,pro
pv_2009f636d99d,sess_58a894fcc7974f,usr_04586,/team,2025-06-14 17:57:17,426,pro
pv_984be70094ec,sess_f6b2945c5a114b,usr_01772,/dashboard,2025-03-01 07:58:09,513,pro
pv_f7fefa38b601,sess_a24b85385a2241,usr_01785,/onboarding,2025-05-24 17:35:56,515,pro
pv_263f4094bb7a,sess_a24b85385a2241,usr_01785,/onboarding,2025-05-24 17:37:48,335,pro
pv_07a081ad807c,sess_a24b85385a2241,usr_01785,/integrations,2025-05-24 17:38:02,387,pro
pv_9793fa2ab566,sess_a24b85385a2241,usr_01785,/onboarding,2025-05-24 17:39:26,444,pro
pv_cbf7c9e6d60d,sess_a24b85385a2241,usr_01785,/team,2025-05-24 17:41:00,532,pro
pv_735d8cf29c9e,sess_0992f9e2a4734c,usr_02009,/explore,2024-08-25 21:38:45,159,free
pv_753668e96756,sess_0992f9e2a4734c,usr_02009,/templates,2024-08-25 21:40:45,165,free
pv_8134ee8824f8,sess_0992f9e2a4734c,usr_02009,/explore,2024-08-25 21:41:45,178,free
pv_5027b1979420,sess_0992f9e2a4734c,usr_02009,/templates,2024-08-25 21:40:18,324,free
pv_bc854912d1e2,sess_421db4aa32e047,usr_01652,/onboarding,2025-05-22 14:43:34,591,pro
pv_7f9fcae96e17,sess_421db4aa32e047,usr_01652,/editor,2025-05-22 14:45:08,276,pro
pv_9098876c26f7,sess_421db4aa32e047,usr_01652,/help,2025-05-22 14:46:24,272,pro
pv_cf3249d86c4b,sess_421db4aa32e047,usr_01652,/team,2025-05-22 14:46:34,154,pro
pv_eb954094637d,sess_421db4aa32e047,usr_01652,/integrations,2025-05-22 14:48:06,225,pro
pv_18eb3d335f33,sess_76c03925baab44,usr_03172,/settings,2025-04-13 18:59:59,477,pro
pv_4eab5175eb1f,sess_76c03925baab44,usr_03172,/explore,2025-04-13 19:00:34,313,pro
pv_7b8e58281cb4,sess_76c03925baab44,usr_03172,/onboarding,2025-04-13 19:01:11,467,pro
pv_ab010fd7e4f0,sess_d8b7c173ee894a,usr_03978,/team,2025-05-20 07:22:46,80,pro
pv_683d9752ce49,sess_a819da49b6cb46,usr_00516,/onboarding,2025-04-13 22:29:59,536,pro
pv_fb76ccc6e21b,sess_a819da49b6cb46,usr_00516,/integrations,2025-04-13 22:30:34,561,pro
pv_d08c1b3cb396,sess_a819da49b6cb46,usr_00516,/team,2025-04-13 22:33:01,72,pro
pv_4a518b2bd214,sess_a819da49b6cb46,usr_00516,/help,2025-04-13 22:31:14,25,pro
pv_407d98d0658b,sess_17f28571ad324e,usr_03840,/editor,2025-06-25 10:55:16,45,free
pv_594136247c4d,sess_17f28571ad324e,usr_03840,/onboarding,2025-06-25 10:57:00,476,free
pv_7137abcf1be3,sess_17f28571ad324e,usr_03840,/help,2025-06-25 10:56:08,168,free
pv_600453c7b51f,sess_17f28571ad324e,usr_03840,/settings,2025-06-25 10:57:46,183,free
pv_9b5c9af668b7,sess_361f4e59ee6142,usr_04375,/editor,2025-05-06 05:20:05,351,free
pv_3ac05d3d61fc,sess_361f4e59ee6142,usr_04375,/templates,2025-05-06 05:21:44,242,free
pv_8975cbbd3ee0,sess_361f4e59ee6142,usr_04375,/billing,2025-05-06 05:20:49,375,free
pv_4435a25eb8a5,sess_361f4e59ee6142,usr_04375,/explore,2025-05-06 05:24:02,439,free
pv_be62186fa06d,sess_5d079ff1a2c54c,usr_04477,/onboarding,2025-06-05 19:54:31,581,business
pv_233ffd1c7a85,sess_5d079ff1a2c54c,usr_04477,/templates,2025-06-05 19:55:01,393,business
pv_fd2242eb1d78,sess_5d079ff1a2c54c,usr_04477,/integrations,2025-06-05 19:58:17,368,business
pv_aeda48d33602,sess_5d079ff1a2c54c,usr_04477,/editor,2025-06-05 19:56:19,293,business
pv_031ded06b42d,sess_b3d1733a62c242,usr_02093,/billing,2025-01-06 12:52:54,430,pro
pv_d5cd8929804b,sess_b3d1733a62c242,usr_02093,/help,2025-01-06 12:53:30,598,pro
pv_9b23f29c64fe,sess_b3d1733a62c242,usr_02093,/dashboard,2025-01-06 12:56:02,241,pro
pv_016f3d73af50,sess_b3d1733a62c242,usr_02093,/dashboard,2025-01-06 12:54:54,459,pro
pv_1b4baafa9868,sess_b3d1733a62c242,usr_02093,/onboarding,2025-01-06 12:56:34,190,pro
pv_4c53c50ee4d1,sess_3717af7662b645,usr_02638,/dashboard,2024-11-24 16:02:05,567,pro
pv_e3e2f4492a12,sess_3717af7662b645,usr_02638,/settings,2024-11-24 16:02:43,267,pro
pv_38206edf92bf,sess_3717af7662b645,usr_02638,/dashboard,2024-11-24 16:04:11,260,pro
pv_b5b409ec3dae,sess_3717af7662b645,usr_02638,/editor,2024-11-24 16:07:32,477,pro
pv_9312065ef64b,sess_3717af7662b645,usr_02638,/templates,2024-11-24 16:06:53,240,pro
pv_8814ebf78032,sess_3717af7662b645,usr_02638,/settings,2024-11-24 16:10:40,317,pro
pv_3db15a81f726,sess_3717af7662b645,usr_02638,/billing,2024-11-24 16:10:05,599,pro
pv_9a6edfed58a7,sess_6e5c81ee85304b,usr_00001,/help,2024-07-09 23:52:38,400,free
pv_761ee2a36049,sess_6e5c81ee85304b,usr_00001,/editor,2024-07-09 23:53:01,511,free
pv_5d5c6600adad,sess_6e5c81ee85304b,usr_00001,/dashboard,2024-07-09 23:54:16,202,free
pv_803d433866dc,sess_6e5c81ee85304b,usr_00001,/templates,2024-07-09 23:57:26,300,free
pv_9ab3c6fd4b76,sess_6e5c81ee85304b,usr_00001,/onboarding,2024-07-09 23:55:38,356,free
pv_394c1ef6cb66,sess_6e5c81ee85304b,usr_00001,/onboarding,2024-07-09 23:55:43,411,free
pv_67b6e450e8bb,sess_bc35a4cf4a2443,usr_02671,/templates,2025-03-01 21:57:17,501,pro
pv_d688a4960e3a,sess_bc35a4cf4a2443,usr_02671,/settings,2025-03-01 21:58:42,91,pro
pv_aacce271e27b,sess_bc35a4cf4a2443,usr_02671,/dashboard,2025-03-01 21:58:41,51,pro
pv_b1e785d9b560,sess_bc35a4cf4a2443,usr_02671,/dashboard,2025-03-01 22:00:50,396,pro
pv_4b4d0395714e,sess_bc35a4cf4a2443,usr_02671,/help,2025-03-01 22:02:49,327,pro
pv_81cefabf89ff,sess_bc35a4cf4a2443,usr_02671,/help,2025-03-01 21:59:32,385,pro
pv_fa3b57101da0,sess_bc35a4cf4a2443,usr_02671,/billing,2025-03-01 22:04:35,202,pro
pv_dc35e7bc61e4,sess_43ad9e9791c643,usr_03670,/explore,2025-03-30 20:16:18,282,pro
pv_6bc7585f1cc0,sess_43ad9e9791c643,usr_03670,/billing,2025-03-30 20:16:51,105,pro
pv_b610ff1033d5,sess_53274364ef5d44,usr_04121,/templates,2025-04-17 21:12:21,306,pro
pv_ce627d391e20,sess_b11c81b758a342,usr_02695,/explore,2025-05-10 00:12:18,406,business
pv_9eedf131b530,sess_f2b8270a6d2c4e,usr_04894,/dashboard,2025-06-22 23:07:50,117,pro
pv_ee3979c0c999,sess_f2b8270a6d2c4e,usr_04894,/billing,2025-06-22 23:08:57,526,pro
pv_25ea9f9f59f5,sess_e7c9ff9a171e4b,usr_04051,/billing,2025-06-25 04:51:52,128,pro
pv_e3d11562860a,sess_e7c9ff9a171e4b,usr_04051,/editor,2025-06-25 04:53:40,332,pro
pv_53eba5825af8,sess_e7c9ff9a171e4b,usr_04051,/dashboard,2025-06-25 04:53:26,169,pro
pv_9f0069527968,sess_e7c9ff9a171e4b,usr_04051,/editor,2025-06-25 04:55:19,383,pro
pv_76138527b229,sess_e7c9ff9a171e4b,usr_04051,/editor,2025-06-25 04:54:28,274,pro
pv_383e0a059dd6,sess_39e2e36638b24c,usr_00673,/templates,2025-01-13 13:01:55,117,pro
pv_1e985235ffe8,sess_39e2e36638b24c,usr_00673,/dashboard,2025-01-13 13:02:19,401,pro
pv_4bae7aec0cce,sess_39e2e36638b24c,usr_00673,/integrations,2025-01-13 13:04:19,422,pro
pv_bc3f5b236353,sess_39e2e36638b24c,usr_00673,/editor,2025-01-13 13:04:28,298,pro
pv_a7bb6cb66031,sess_39e2e36638b24c,usr_00673,/editor,2025-01-13 13:08:31,248,pro
pv_ae96a9d95610,sess_39e2e36638b24c,usr_00673,/onboarding,2025-01-13 13:11:55,184,pro
pv_5c6d4ac48d96,sess_39e2e36638b24c,usr_00673,/templates,2025-01-13 13:09:31,149,pro
pv_facfaaad2fe7,sess_39e2e36638b24c,usr_00673,/onboarding,2025-01-13 13:05:53,186,pro
pv_316841fb2291,sess_57a684dd8bad4b,usr_02416,/editor,2025-03-05 23:12:18,57,free
pv_a5e2971f5f8f,sess_57a684dd8bad4b,usr_02416,/integrations,2025-03-05 23:13:57,218,free
pv_4735e0eda5c6,sess_57a684dd8bad4b,usr_02416,/team,2025-03-05 23:14:38,179,free
pv_1faff12616cd,sess_57a684dd8bad4b,usr_02416,/billing,2025-03-05 23:14:51,126,free
pv_dcd9093991e2,sess_57a684dd8bad4b,usr_02416,/team,2025-03-05 23:16:06,509,free
pv_03a6159edef0,sess_57a684dd8bad4b,usr_02416,/explore,2025-03-05 23:19:43,59,free
pv_2d8db9f6c2bc,sess_05eddbeab59544,usr_00474,/templates,2025-06-04 20:57:48,431,pro
pv_d59c239d7d06,sess_05eddbeab59544,usr_00474,/billing,2025-06-04 20:58:56,474,pro
pv_f9011c0d714e,sess_00a15dd185524e,usr_04063,/billing,2025-06-01 08:22:53,121,pro
pv_8cb4cc4abf62,sess_00a15dd185524e,usr_04063,/dashboard,2025-06-01 08:23:38,411,pro
pv_782029ef0130,sess_356f6780ab624b,usr_01991,/team,2025-06-18 13:04:21,217,business
pv_28f71aedc29e,sess_356f6780ab624b,usr_01991,/billing,2025-06-18 13:06:03,304,business
pv_224e43697d33,sess_356f6780ab624b,usr_01991,/dashboard,2025-06-18 13:05:13,301,business
pv_0b31b419f128,sess_52bb8cf1c06545,usr_00613,/team,2025-02-14 23:02:50,530,pro
pv_e7eb72555999,sess_52bb8cf1c06545,usr_00613,/billing,2025-02-14 23:03:51,417,pro
pv_11423d433770,sess_52bb8cf1c06545,usr_00613,/help,2025-02-14 23:06:14,301,pro
pv_1d635a694a6c,sess_52bb8cf1c06545,usr_00613,/billing,2025-02-14 23:06:14,493,pro
pv_b6a49038f271,sess_52bb8cf1c06545,usr_00613,/settings,2025-02-14 23:07:38,383,pro
pv_6d04747a1c0a,sess_52bb8cf1c06545,usr_00613,/templates,2025-02-14 23:10:40,100,pro
pv_77dcb68d938e,sess_b9256ab5d36443,usr_03632,/team,2025-05-21 07:05:22,531,free
pv_120dd02f4533,sess_b9256ab5d36443,usr_03632,/integrations,2025-05-21 07:06:28,562,free
pv_1cfc351ae1e0,sess_b9256ab5d36443,usr_03632,/onboarding,2025-05-21 07:08:48,28,free
pv_296f66141727,sess_7d3f1f75a4a44c,usr_04430,/team,2025-05-29 20:34:34,392,pro
pv_284c9618558d,sess_7d3f1f75a4a44c,usr_04430,/explore,2025-05-29 20:36:09,66,pro
pv_52788cbec32d,sess_7d3f1f75a4a44c,usr_04430,/templates,2025-05-29 20:36:30,42,pro
pv_d476e45269b0,sess_4598df339e7e43,usr_00181,/integrations,2025-06-08 21:06:30,312,free
pv_026db01a0900,sess_c1492faa56d242,usr_04343,/explore,2025-05-02 03:04:13,588,pro
pv_8d4b80eda9a7,sess_c1492faa56d242,usr_04343,/help,2025-05-02 03:05:31,415,pro
pv_03442fbb8446,sess_c1492faa56d242,usr_04343,/team,2025-05-02 03:06:09,339,pro
pv_7561c7a647c4,sess_c1492faa56d242,usr_04343,/dashboard,2025-05-02 03:10:01,198,pro
pv_810f217fef9e,sess_c1492faa56d242,usr_04343,/explore,2025-05-02 03:06:37,404,pro
pv_4e26b7b7980e,sess_9b6fe0020fb643,usr_01863,/settings,2025-06-03 13:50:09,243,business
pv_384ab6986ead,sess_9b6fe0020fb643,usr_01863,/help,2025-06-03 13:50:54,141,business
pv_800a3fd7bd1b,sess_58abcc1915c84b,usr_04141,/explore,2025-05-26 23:44:30,494,free
pv_50ce1df5b088,sess_58abcc1915c84b,usr_04141,/team,2025-05-26 23:46:14,407,free
pv_25f6c5edcb95,sess_58abcc1915c84b,usr_04141,/templates,2025-05-26 23:47:34,119,free
pv_4efa988fd616,sess_58abcc1915c84b,usr_04141,/onboarding,2025-05-26 23:47:15,520,free
pv_b49c845e5b08,sess_58abcc1915c84b,usr_04141,/dashboard,2025-05-26 23:49:02,464,free
pv_daeb05a5ad71,sess_58abcc1915c84b,usr_04141,/onboarding,2025-05-26 23:52:35,260,free
pv_887c9b9dec63,sess_58abcc1915c84b,usr_04141,/settings,2025-05-26 23:46:36,547,free
pv_009cdccc40a3,sess_f8c0e3ed1abb43,usr_03233,/billing,2025-03-25 03:12:44,308,pro
pv_7073db40cab6,sess_f8c0e3ed1abb43,usr_03233,/editor,2025-03-25 03:13:17,471,pro
pv_9e01f3ecbf1c,sess_f8c0e3ed1abb43,usr_03233,/help,2025-03-25 03:15:50,110,pro
pv_44b8af5905dd,sess_f8c0e3ed1abb43,usr_03233,/team,2025-03-25 03:16:32,580,pro
pv_77937e0afb3a,sess_f8c0e3ed1abb43,usr_03233,/help,2025-03-25 03:15:48,443,pro
pv_0b0a015b0ea1,sess_0dcdd7a4a9ee4b,usr_00479,/billing,2025-06-25 04:29:08,480,pro
pv_88b0a4066908,sess_1a63e6e3c40c48,usr_00417,/billing,2024-09-28 17:29:30,82,free
pv_d4b6fc43b06c,sess_1a63e6e3c40c48,usr_00417,/settings,2024-09-28 17:30:03,268,free
pv_0ed2423e4e6a,sess_1a63e6e3c40c48,usr_00417,/help,2024-09-28 17:31:20,52,free
pv_02a7a6f6430a,sess_6a79fe4a362543,usr_04236,/dashboard,2025-05-05 06:23:32,157,free
pv_2c6cb0feddc5,sess_6a79fe4a362543,usr_04236,/help,2025-05-05 06:24:48,50,free
pv_65a06e51514b,sess_6a79fe4a362543,usr_04236,/team,2025-05-05 06:27:02,93,free
pv_335ebe54cfc5,sess_6a79fe4a362543,usr_04236,/team,2025-05-05 06:29:17,91,free
pv_05ef746b6e59,sess_6a79fe4a362543,usr_04236,/help,2025-05-05 06:27:00,357,free
pv_7502a20ba071,sess_621063e168cd4e,usr_02574,/billing,2024-11-05 22:21:47,192,pro
pv_701fc89dd58a,sess_621063e168cd4e,usr_02574,/team,2024-11-05 22:22:46,106,pro
pv_609289e9dcf6,sess_621063e168cd4e,usr_02574,/editor,2024-11-05 22:25:11,482,pro
pv_77b2c47519d7,sess_621063e168cd4e,usr_02574,/team,2024-11-05 22:23:44,24,pro
pv_2f1e12852c32,sess_621063e168cd4e,usr_02574,/help,2024-11-05 22:26:03,599,pro
pv_0000f84a2a10,sess_1551b4c381db4e,usr_01842,/settings,2025-01-10 01:37:04,169,free
pv_81b0d8a98367,sess_1551b4c381db4e,usr_01842,/editor,2025-01-10 01:39:01,599,free
pv_d991ede65354,sess_1551b4c381db4e,usr_01842,/help,2025-01-10 01:40:04,322,free
pv_633ad69b5d85,sess_1551b4c381db4e,usr_01842,/integrations,2025-01-10 01:38:58,413,free
pv_b53e74c3749a,sess_1551b4c381db4e,usr_01842,/settings,2025-01-10 01:44:48,533,free
pv_e801bfd36c06,sess_42a607de6bd44c,usr_04727,/editor,2025-06-02 22:41:05,544,pro
pv_92c8d4ea49d5,sess_42a607de6bd44c,usr_04727,/onboarding,2025-06-02 22:42:26,257,pro
pv_49b9a8674bb2,sess_42a607de6bd44c,usr_04727,/settings,2025-06-02 22:44:45,527,pro
pv_642fe9b7c05f,sess_42a607de6bd44c,usr_04727,/onboarding,2025-06-02 22:46:14,195,pro
pv_0f8e55c2a48c,sess_42a607de6bd44c,usr_04727,/editor,2025-06-02 22:44:29,590,pro
pv_2964a5396074,sess_42a607de6bd44c,usr_04727,/onboarding,2025-06-02 22:46:00,368,pro
pv_a9bf961aea61,sess_70023bd31f6940,usr_04225,/templates,2025-04-20 15:48:49,389,pro
pv_d5a1e181c114,sess_70023bd31f6940,usr_04225,/templates,2025-04-20 15:50:39,202,pro
pv_27184abe3540,sess_70023bd31f6940,usr_04225,/explore,2025-04-20 15:51:53,137,pro
pv_5ad30e22ee58,sess_70023bd31f6940,usr_04225,/team,2025-04-20 15:53:46,212,pro
pv_23d942a24132,sess_70023bd31f6940,usr_04225,/help,2025-04-20 15:52:49,180,pro
pv_a7363165f825,sess_70023bd31f6940,usr_04225,/explore,2025-04-20 15:58:09,100,pro
pv_2cd39d553035,sess_d9ef61e0344a44,usr_02289,/explore,2025-06-13 04:49:17,151,business
pv_a8d88a72f057,sess_d9ef61e0344a44,usr_02289,/team,2025-06-13 04:50:15,551,business
pv_51a560ce89fd,sess_c3281fe9643244,usr_03569,/team,2025-05-02 12:06:27,119,free
pv_eea987152ed2,sess_7df8f8fddfae48,usr_04389,/dashboard,2025-05-23 15:52:13,311,free
pv_6290c99d94fc,sess_7df8f8fddfae48,usr_04389,/integrations,2025-05-23 15:54:05,29,free
pv_5e4fddf8a6d2,sess_7df8f8fddfae48,usr_04389,/settings,2025-05-23 15:54:35,404,free
pv_829b3e5ff180,sess_7df8f8fddfae48,usr_04389,/team,2025-05-23 15:55:22,583,free
