touch_id,target_id,is_existing_user,touch_type,owner,sent_at,responded,sequence_step
touch_6260eef04ce4,usr_02464,True,voicemail,carol@writely.ai,2024-12-17,True,1
touch_78a7d443ee5e,usr_01692,True,linkedin_inmail,carol@writely.ai,2025-05-24,False,1
touch_6b788e15de3f,usr_01692,True,linkedin_dm,bob@writely.ai,2025-05-29,False,2
touch_68856a035930,usr_01692,True,linkedin_dm,carol@writely.ai,2025-06-05,False,3
touch_31fc4dfb4d7b,usr_03527,True,call,alice@writely.ai,2024-03-16,False,1
touch_6389e2fd58d3,usr_04474,True,cold_email,carol@writely.ai,2025-05-27,True,1
touch_2f8bbb876b07,usr_04474,True,cold_email,alice@writely.ai,2025-05-29,False,2
touch_5c19082bbd91,usr_04474,True,call,alice@writely.ai,2025-05-31,False,3
touch_b36df910c10b,usr_03737,True,follow_up_email,bob@writely.ai,2025-06-18,True,1
touch_555537aa4498,usr_03737,True,linkedin_dm,bob@writely.ai,2025-06-21,False,2
touch_8e8d01b144d1,usr_03737,True,call,bob@writely.ai,2025-06-28,False,3
touch_230b26df3370,usr_04584,True,cold_email,carol@writely.ai,2024-09-10,False,1
touch_1d4450288d87,usr_03170,True,call,alice@writely.ai,2025-03-30,False,1
touch_f2be1d90b12f,usr_03170,True,call,alice@writely.ai,2025-04-02,False,2
touch_4e0ee3efc60a,usr_03170,True,follow_up_email,alice@writely.ai,2025-04-05,False,3
touch_3333c3412f6d,usr_03170,True,linkedin_inmail,alice@writely.ai,2025-04-17,True,4
touch_85a079e2a419,usr_04683,True,linkedin_inmail,alice@writely.ai,2024-12-12,False,1
touch_4fc504bdf66b,usr_04683,True,follow_up_email,bob@writely.ai,2024-12-15,False,2
touch_d88c9cf0d3fb,usr_04683,True,call,carol@writely.ai,2024-12-16,False,3
touch_654cbde80fee,usr_04683,True,call,bob@writely.ai,2024-12-21,False,4
touch_239d9656dc3d,usr_00717,True,linkedin_inmail,bob@writely.ai,2024-12-28,False,1
touch_7ca96759bbf2,usr_00717,True,linkedin_inmail,bob@writely.ai,2024-12-30,False,2
touch_9ab409db3b25,usr_00717,True,linkedin_inmail,bob@writely.ai,2025-01-01,False,3
touch_f12ad29e0617,usr_00084,True,voicemail,bob@writely.ai,2024-06-09,False,1
touch_f5bba2c51222,usr_00084,True,voicemail,carol@writely.ai,2024-06-13,False,2
touch_b723f0df680d,usr_01790,True,linkedin_dm,bob@writely.ai,2024-03-20,False,1
touch_9f9b20e5015e,usr_01790,True,call,bob@writely.ai,2024-03-23,False,2
touch_49665c22e315,usr_01869,True,linkedin_inmail,bob@writely.ai,2024-05-15,True,1
touch_ce3e1d63d952,usr_04302,True,call,carol@writely.ai,2024-05-30,False,1
touch_bcde12d729e8,usr_04302,True,follow_up_email,carol@writely.ai,2024-06-03,False,2
touch_c34370efde5c,usr_04302,True,call,carol@writely.ai,2024-06-03,True,3
touch_55cb6c7b1647,usr_03401,True,linkedin_inmail,alice@writely.ai,2024-11-15,False,1
touch_aa27e65e0508,usr_02910,True,follow_up_email,alice@writely.ai,2024-12-21,False,1
touch_b242c57d4561,usr_02910,True,linkedin_dm,carol@writely.ai,2024-12-23,False,2
touch_868da0636921,usr_02910,True,follow_up_email,alice@writely.ai,2025-01-04,True,3
touch_dbac803593d0,usr_03645,True,cold_email,carol@writely.ai,2024-09-11,False,1
touch_4d30cfb050df,usr_03645,True,voicemail,carol@writely.ai,2024-09-16,False,2
touch_74393c68ac86,usr_04831,True,call,alice@writely.ai,2024-06-22,True,1
touch_0c36ad1c9b52,usr_04831,True,voicemail,alice@writely.ai,2024-06-29,False,2
touch_8438d7393188,usr_04831,True,cold_email,bob@writely.ai,2024-06-28,False,3
touch_6b209162445f,usr_04831,True,cold_email,alice@writely.ai,2024-07-10,False,4
touch_64b33df3f5e4,usr_04831,True,follow_up_email,alice@writely.ai,2024-06-30,False,5
touch_81d99cf87047,usr_02387,True,linkedin_dm,alice@writely.ai,2025-02-15,False,1
touch_09a22fcf5112,usr_02387,True,cold_email,alice@writely.ai,2025-02-18,False,2
touch_9e72f5f837f6,usr_02387,True,voicemail,bob@writely.ai,2025-02-23,False,3
touch_3160bb599074,usr_02387,True,linkedin_inmail,carol@writely.ai,2025-02-27,True,4
touch_45878a069509,usr_02387,True,linkedin_dm,alice@writely.ai,2025-03-15,False,5
touch_ce1154c1bb87,usr_00678,True,linkedin_inmail,bob@writely.ai,2024-11-16,False,1
touch_cdf75088b733,usr_00678,True,linkedin_inmail,bob@writely.ai,2024-11-22,False,2
touch_45df93d48e3d,usr_00806,True,voicemail,bob@writely.ai,2024-10-01,False,1
touch_98ff881467bc,usr_00806,True,linkedin_inmail,bob@writely.ai,2024-10-05,False,2
touch_e5ce9b3eb8cb,usr_00806,True,follow_up_email,carol@writely.ai,2024-10-07,False,3
touch_83ca3fe6f31f,usr_00806,True,linkedin_dm,carol@writely.ai,2024-10-22,False,4
touch_04654ac26d20,usr_03926,True,linkedin_dm,alice@writely.ai,2024-12-12,False,1
touch_ed16c8ae17ef,usr_01621,True,follow_up_email,alice@writely.ai,2024-03-26,False,1
touch_5da1d55df9e7,usr_01621,True,follow_up_email,carol@writely.ai,2024-03-29,False,2
touch_14498c7f842b,usr_01621,True,voicemail,alice@writely.ai,2024-04-03,True,3
touch_8ef7e6674f6e,usr_01621,True,linkedin_dm,bob@writely.ai,2024-04-16,False,4
touch_a025f605fa2c,usr_02478,True,cold_email,carol@writely.ai,2024-03-02,True,1
touch_19b35367e07d,usr_02478,True,linkedin_dm,carol@writely.ai,2024-03-07,False,2
touch_4a27d3c1f532,usr_02478,True,call,alice@writely.ai,2024-03-12,False,3
touch_a2cec4d580d9,usr_02478,True,voicemail,carol@writely.ai,2024-03-14,False,4
touch_de0c19ef4fb0,usr_02478,True,voicemail,alice@writely.ai,2024-03-26,False,5
touch_eb95d472ee48,usr_02935,True,follow_up_email,carol@writely.ai,2024-09-11,True,1
touch_299050f16d3d,usr_02935,True,linkedin_dm,bob@writely.ai,2024-09-13,False,2
touch_c4d0a4c60a65,usr_02935,True,linkedin_dm,alice@writely.ai,2024-09-23,False,3
touch_0f8f9bef5105,usr_02308,True,follow_up_email,carol@writely.ai,2024-09-06,False,1
touch_38d7a53092a9,usr_02308,True,follow_up_email,carol@writely.ai,2024-09-08,False,2
touch_0a67fa262b10,usr_01739,True,cold_email,alice@writely.ai,2025-05-14,False,1
touch_656d4b60ec9d,usr_01739,True,voicemail,bob@writely.ai,2025-05-20,False,2
touch_16cfb3a1c4cd,usr_01739,True,call,alice@writely.ai,2025-05-22,False,3
touch_95c9155cab19,usr_04015,True,linkedin_dm,bob@writely.ai,2025-02-28,False,1
touch_0c101cc5e6a4,usr_03809,True,cold_email,alice@writely.ai,2025-03-15,False,1
touch_33e483c177b9,usr_03809,True,call,bob@writely.ai,2025-03-21,False,2
touch_2716793171e7,usr_03809,True,voicemail,carol@writely.ai,2025-03-27,False,3
touch_38696faa27f5,usr_01973,True,linkedin_dm,bob@writely.ai,2024-05-20,False,1
touch_8804d0d6e985,usr_01973,True,linkedin_dm,alice@writely.ai,2024-05-26,False,2
touch_ffeae6c7143a,usr_00696,True,cold_email,bob@writely.ai,2024-07-24,False,1
touch_9a367bec7622,usr_00696,True,linkedin_inmail,carol@writely.ai,2024-07-31,True,2
touch_83863f065b00,usr_00410,True,linkedin_dm,carol@writely.ai,2024-05-02,False,1
touch_06fd26ea2801,usr_00410,True,call,carol@writely.ai,2024-05-08,False,2
touch_32da597ec2b2,usr_03546,True,voicemail,bob@writely.ai,2025-06-14,False,1
touch_b3df521e246d,usr_03546,True,follow_up_email,alice@writely.ai,2025-06-20,False,2
touch_6e2dc47bf8ef,usr_02056,True,voicemail,bob@writely.ai,2024-12-27,True,1
touch_ee70e5b94b35,usr_02056,True,cold_email,carol@writely.ai,2025-01-03,False,2
touch_1a9e9c19b1ab,usr_02056,True,voicemail,alice@writely.ai,2025-01-04,False,3
touch_cb930d76897d,usr_02056,True,cold_email,carol@writely.ai,2025-01-05,False,4
touch_923cbdaf9bc6,usr_02056,True,linkedin_dm,bob@writely.ai,2025-01-04,False,5
touch_4e9e7f5c0676,usr_04909,True,linkedin_dm,bob@writely.ai,2024-06-05,False,1
touch_b0ce9fe4142d,usr_00051,True,cold_email,bob@writely.ai,2024-04-21,False,1
touch_8913c3601745,usr_00051,True,voicemail,bob@writely.ai,2024-04-23,False,2
touch_16b3e1f76886,usr_00051,True,cold_email,carol@writely.ai,2024-05-01,False,3
touch_04b382f8ddd4,usr_00051,True,call,alice@writely.ai,2024-05-09,False,4
touch_a101df1ca59e,usr_02753,True,call,bob@writely.ai,2024-06-26,False,1
touch_8212763c3fd0,usr_02753,True,voicemail,bob@writely.ai,2024-06-30,False,2
touch_157140253a66,usr_02753,True,cold_email,alice@writely.ai,2024-06-30,False,3
touch_7273d586045b,usr_01414,True,call,bob@writely.ai,2024-07-22,False,1
touch_2a442040d0e1,usr_01414,True,call,alice@writely.ai,2024-07-25,True,2
touch_1c1d363cbb23,usr_02162,True,voicemail,alice@writely.ai,2024-08-14,True,1
touch_df2f05a649b2,usr_02162,True,linkedin_inmail,carol@writely.ai,2024-08-17,False,2
touch_ab9210bceac1,usr_02162,True,call,alice@writely.ai,2024-08-18,False,3
touch_c0bed539f26a,usr_02162,True,call,bob@writely.ai,2024-08-26,True,4
touch_df4b09bb1f64,usr_02162,True,linkedin_dm,carol@writely.ai,2024-08-26,False,5
touch_d4176b6094be,usr_01085,True,cold_email,carol@writely.ai,2024-03-14,True,1
touch_2c8f2d171b8a,usr_02244,True,linkedin_dm,carol@writely.ai,2024-08-13,False,1
touch_bce4cff31e72,usr_00384,True,voicemail,bob@writely.ai,2024-10-20,False,1
touch_be6e3712efc5,usr_00384,True,voicemail,alice@writely.ai,2024-10-25,False,2
touch_b7d897b1181d,usr_01888,True,follow_up_email,alice@writely.ai,2024-11-12,False,1
touch_e82566244fa3,usr_01888,True,cold_email,alice@writely.ai,2024-11-18,False,2
touch_c9b3de246b91,usr_01888,True,call,alice@writely.ai,2024-11-16,False,3
touch_1fe57b6cc63b,usr_01888,True,follow_up_email,carol@writely.ai,2024-11-21,False,4
touch_26035992d504,usr_01888,True,cold_email,bob@writely.ai,2024-11-28,False,5
touch_ac97f397412e,usr_04598,True,cold_email,bob@writely.ai,2025-03-17,False,1
touch_6f3317e52a99,usr_04598,True,cold_email,bob@writely.ai,2025-03-21,False,2
touch_1194e053391c,usr_04598,True,call,alice@writely.ai,2025-03-27,False,3
touch_5f23699e01ff,usr_04598,True,voicemail,alice@writely.ai,2025-03-26,False,4
touch_9c1532d2cc2c,usr_04479,True,linkedin_dm,alice@writely.ai,2025-01-04,False,1
touch_ca42c6060e7a,usr_04479,True,voicemail,carol@writely.ai,2025-01-07,False,2
touch_73f0022fc680,usr_04479,True,linkedin_inmail,carol@writely.ai,2025-01-12,False,3
touch_04d0463a2ecf,usr_04479,True,call,bob@writely.ai,2025-01-25,True,4
touch_0b219e654c58,usr_01579,True,cold_email,carol@writely.ai,2025-02-10,False,1
touch_e2f3d13bce31,usr_01579,True,cold_email,carol@writely.ai,2025-02-17,False,2
touch_363d4e40679c,usr_01579,True,cold_email,bob@writely.ai,2025-02-20,False,3
touch_a94d09d105fe,usr_01579,True,linkedin_inmail,alice@writely.ai,2025-02-16,False,4
touch_4249c67acec0,usr_01579,True,cold_email,alice@writely.ai,2025-03-10,False,5
touch_fa55340f53b2,usr_01097,True,call,carol@writely.ai,2024-06-07,False,1
touch_a2e733faf8dc,usr_01097,True,linkedin_inmail,bob@writely.ai,2024-06-13,False,2
touch_d4c16dec88b4,usr_04216,True,linkedin_inmail,bob@writely.ai,2024-11-24,False,1
touch_34ba86f79e53,usr_04216,True,linkedin_dm,carol@writely.ai,2024-12-01,True,2
touch_c9b12ae45660,usr_04216,True,voicemail,bob@writely.ai,2024-12-08,False,3
touch_89798b7b3554,usr_04216,True,voicemail,carol@writely.ai,2024-12-03,True,4
touch_78c96b3008e4,usr_02475,True,cold_email,alice@writely.ai,2025-03-14,False,1
touch_715b9f61168c,prospect_0001,False,voicemail,bob@writely.ai,2024-10-16,True,1
touch_fea205cd1e93,prospect_0002,False,voicemail,alice@writely.ai,2024-06-30,False,1
touch_20f73fe5aeb2,prospect_0003,False,linkedin_inmail,bob@writely.ai,2025-01-18,False,1
touch_af435aab5719,prospect_0003,False,linkedin_inmail,carol@writely.ai,2025-01-25,False,2
touch_a6694b66ea1d,prospect_0004,False,linkedin_dm,carol@writely.ai,2025-03-04,False,1
touch_7a42c48f5ff8,prospect_0005,False,linkedin_inmail,alice@writely.ai,2025-04-08,False,1
touch_03d5a99003ca,prospect_0005,False,linkedin_dm,bob@writely.ai,2025-04-12,False,2
touch_9f85cb14166c,prospect_0006,False,call,carol@writely.ai,2025-06-21,False,1
touch_6b76c3395d7a,prospect_0006,False,linkedin_inmail,alice@writely.ai,2025-06-28,True,2
touch_07bccdb41303,prospect_0007,False,cold_email,alice@writely.ai,2024-06-16,False,1
touch_7ac3d7698a97,prospect_0007,False,voicemail,alice@writely.ai,2024-06-23,False,2
touch_81d51b635f3a,prospect_0007,False,follow_up_email,alice@writely.ai,2024-06-28,False,3
touch_026147b0ae14,prospect_0008,False,follow_up_email,alice@writely.ai,2025-05-24,False,1
touch_2a77d6ac8219,prospect_0008,False,cold_email,carol@writely.ai,2025-05-31,False,2
touch_bd4f6889c62e,prospect_0008,False,linkedin_inmail,carol@writely.ai,2025-06-07,False,3
touch_0fdcc471edbd,prospect_0009,False,call,alice@writely.ai,2024-04-04,False,1
touch_e418d2133e77,prospect_0009,False,call,bob@writely.ai,2024-04-09,False,2
touch_bcf4f5d96fa6,prospect_0009,False,follow_up_email,bob@writely.ai,2024-04-14,False,3
touch_a706cb564e09,prospect_0009,False,linkedin_inmail,bob@writely.ai,2024-04-13,False,4
touch_f8dbfa718626,prospect_0010,False,voicemail,carol@writely.ai,2025-06-15,False,1
touch_4811f68212ae,prospect_0011,False,linkedin_dm,carol@writely.ai,2024-03-03,False,1
touch_6188507b2cf6,prospect_0011,False,voicemail,carol@writely.ai,2024-03-06,False,2
touch_fc8129729938,prospect_0011,False,linkedin_inmail,carol@writely.ai,2024-03-17,False,3
touch_bb894121191c,prospect_0011,False,follow_up_email,alice@writely.ai,2024-03-24,False,4
touch_d83ab8ca63da,prospect_0011,False,linkedin_dm,bob@writely.ai,2024-03-23,False,5
touch_81d76d7b5931,prospect_0012,False,linkedin_dm,bob@writely.ai,2024-10-24,False,1
touch_319520a45be5,prospect_0012,False,cold_email,bob@writely.ai,2024-10-28,False,2
touch_cd0bf9db855b,prospect_0012,False,call,alice@writely.ai,2024-10-28,False,3
touch_6c6684070113,prospect_0012,False,follow_up_email,bob@writely.ai,2024-11-02,True,4
touch_bf39feb118db,prospect_0013,False,linkedin_dm,bob@writely.ai,2025-04-20,False,1
touch_364450f5f8d2,prospect_0013,False,follow_up_email,bob@writely.ai,2025-04-24,False,2
touch_c6662454dcb4,prospect_0013,False,call,carol@writely.ai,2025-04-26,False,3
touch_86e8809184f2,prospect_0013,False,voicemail,carol@writely.ai,2025-04-26,False,4
touch_fe104691beca,prospect_0014,False,follow_up_email,bob@writely.ai,2024-09-01,False,1
touch_1ca50f604473,prospect_0014,False,linkedin_dm,bob@writely.ai,2024-09-08,False,2
touch_793261c1d00a,prospect_0015,False,linkedin_inmail,alice@writely.ai,2024-06-13,False,1
touch_8c45faf812b8,prospect_0016,False,voicemail,alice@writely.ai,2024-07-03,False,1
touch_35cb627167bc,prospect_0017,False,linkedin_dm,carol@writely.ai,2025-06-05,False,1
touch_8ec226a53f8a,prospect_0017,False,call,carol@writely.ai,2025-06-08,False,2
touch_957d390f1f45,prospect_0018,False,voicemail,alice@writely.ai,2025-03-09,False,1
touch_48e0af76db12,prospect_0018,False,voicemail,alice@writely.ai,2025-03-14,False,2
touch_90eab0b1af4d,prospect_0018,False,call,alice@writely.ai,2025-03-15,False,3
touch_6ce074fa669a,prospect_0019,False,follow_up_email,carol@writely.ai,2025-04-14,False,1
touch_185694f35a86,prospect_0019,False,voicemail,alice@writely.ai,2025-04-20,False,2
touch_ff9e58900d14,prospect_0019,False,call,carol@writely.ai,2025-04-24,False,3
touch_6c638fdbddc6,prospect_0019,False,cold_email,carol@writely.ai,2025-04-26,True,4
touch_2aaa1ef8fb3e,prospect_0019,False,voicemail,alice@writely.ai,2025-04-30,True,5
touch_921a23c1b785,prospect_0020,False,voicemail,alice@writely.ai,2024-03-20,False,1
touch_b258aa8e38eb,prospect_0020,False,linkedin_dm,carol@writely.ai,2024-03-24,False,2
touch_afb085f4748b,prospect_0020,False,follow_up_email,carol@writely.ai,2024-04-03,False,3
touch_2bcf5fca6506,prospect_0021,False,call,bob@writely.ai,2024-10-20,False,1
touch_37ac76f09f94,prospect_0021,False,follow_up_email,bob@writely.ai,2024-10-27,False,2
touch_c1b00e5ae3b5,prospect_0021,False,call,alice@writely.ai,2024-10-28,False,3
touch_c2005c1f7b9a,prospect_0021,False,follow_up_email,carol@writely.ai,2024-10-26,True,4
touch_82be402e53da,prospect_0021,False,linkedin_dm,carol@writely.ai,2024-11-17,False,5
touch_593d8ceac1be,prospect_0022,False,call,bob@writely.ai,2024-10-19,False,1
touch_3b1813437b67,prospect_0022,False,call,carol@writely.ai,2024-10-24,False,2
touch_f2c0cfa9eb8a,prospect_0022,False,cold_email,alice@writely.ai,2024-10-23,True,3
touch_ef8ae919a635,prospect_0023,False,call,carol@writely.ai,2025-05-20,False,1
touch_848b61763cb0,prospect_0024,False,follow_up_email,carol@writely.ai,2025-03-08,False,1
touch_cedd0227f833,prospect_0025,False,linkedin_dm,bob@writely.ai,2024-12-21,False,1
touch_e1a7c011d297,prospect_0025,False,follow_up_email,alice@writely.ai,2024-12-25,False,2
touch_63eb3da662f8,prospect_0026,False,follow_up_email,carol@writely.ai,2024-11-08,False,1
touch_914cb59b3102,prospect_0027,False,linkedin_dm,alice@writely.ai,2024-03-05,False,1
touch_57952929e42f,prospect_0028,False,linkedin_dm,bob@writely.ai,2024-03-21,False,1
touch_9694d889ae8b,prospect_0028,False,call,carol@writely.ai,2024-03-25,False,2
touch_4acc8e994638,prospect_0028,False,call,bob@writely.ai,2024-04-04,False,3
touch_e5e0def363e2,prospect_0029,False,voicemail,bob@writely.ai,2024-11-27,False,1
touch_888a44030647,prospect_0030,False,linkedin_inmail,carol@writely.ai,2025-01-26,False,1
touch_2766404f1427,prospect_0030,False,cold_email,alice@writely.ai,2025-01-31,True,2
touch_20d0d1d72216,prospect_0030,False,follow_up_email,alice@writely.ai,2025-02-07,False,3
touch_b8c519765998,prospect_0031,False,follow_up_email,bob@writely.ai,2024-03-03,False,1
touch_a7f57d1cfb46,prospect_0031,False,voicemail,carol@writely.ai,2024-03-05,False,2
touch_c17f9b0d4666,prospect_0032,False,cold_email,carol@writely.ai,2024-08-04,False,1
touch_7f559d203ce7,prospect_0032,False,linkedin_dm,bob@writely.ai,2024-08-11,False,2
touch_eb1f9b58924d,prospect_0032,False,call,bob@writely.ai,2024-08-14,False,3
touch_73ff7feaeb1e,prospect_0032,False,linkedin_inmail,bob@writely.ai,2024-08-13,True,4
touch_6f7d111ba418,prospect_0032,False,linkedin_inmail,alice@writely.ai,2024-08-12,True,5
touch_0d4e25a6ad84,prospect_0033,False,voicemail,carol@writely.ai,2025-01-08,False,1
touch_035d94f1bbf5,prospect_0033,False,voicemail,alice@writely.ai,2025-01-12,False,2
touch_ec7a621583a1,prospect_0033,False,linkedin_inmail,alice@writely.ai,2025-01-16,True,3
touch_ce2657631f7c,prospect_0033,False,voicemail,carol@writely.ai,2025-01-26,False,4
touch_ebc14d365c54,prospect_0034,False,cold_email,bob@writely.ai,2024-10-04,False,1
touch_645e09087ef1,prospect_0034,False,linkedin_inmail,bob@writely.ai,2024-10-09,False,2
touch_0ddeaa0a5f1c,prospect_0034,False,voicemail,bob@writely.ai,2024-10-14,False,3
touch_fb0078f13b98,prospect_0035,False,voicemail,carol@writely.ai,2024-07-25,True,1
touch_584fe44acd3e,prospect_0036,False,call,alice@writely.ai,2025-06-24,False,1
touch_cf765d0e85e1,prospect_0037,False,follow_up_email,carol@writely.ai,2024-08-09,False,1
touch_a46fd08d280e,prospect_0038,False,linkedin_dm,carol@writely.ai,2024-08-10,False,1
touch_8187bbcbb5f0,prospect_0039,False,linkedin_dm,alice@writely.ai,2025-05-03,False,1
touch_58fb5164a613,prospect_0039,False,call,carol@writely.ai,2025-05-10,False,2
touch_32a87047214a,prospect_0039,False,follow_up_email,carol@writely.ai,2025-05-15,False,3
touch_b4e03c914e6a,prospect_0039,False,linkedin_dm,alice@writely.ai,2025-05-12,False,4
touch_d9fe6e9b1b6a,prospect_0040,False,voicemail,carol@writely.ai,2025-06-26,False,1
touch_531b0c660f8b,prospect_0041,False,linkedin_dm,bob@writely.ai,2024-03-21,False,1
touch_cd4d2db6e932,prospect_0042,False,call,alice@writely.ai,2025-05-09,False,1
touch_28b59dc2e9b7,prospect_0042,False,call,carol@writely.ai,2025-05-13,False,2
touch_afad0642693e,prospect_0042,False,voicemail,alice@writely.ai,2025-05-15,False,3
touch_0f2c154765a1,prospect_0043,False,follow_up_email,carol@writely.ai,2024-12-19,False,1
touch_021fc284df5b,prospect_0044,False,voicemail,alice@writely.ai,2024-05-02,False,1
touch_e941e36bd794,prospect_0045,False,follow_up_email,carol@writely.ai,2024-12-10,False,1
touch_d5f76a65a4af,prospect_0045,False,voicemail,carol@writely.ai,2024-12-15,False,2
touch_8f9cd81603d1,prospect_0045,False,cold_email,bob@writely.ai,2024-12-18,False,3
touch_c8747dcdaff0,prospect_0045,False,follow_up_email,bob@writely.ai,2024-12-31,False,4
touch_6331d55495e2,prospect_0046,False,cold_email,carol@writely.ai,2025-06-11,False,1
touch_48ad11ace2c5,prospect_0046,False,follow_up_email,carol@writely.ai,2025-06-14,False,2
touch_e43f00816590,prospect_0046,False,linkedin_inmail,carol@writely.ai,2025-06-15,False,3
touch_df983a93ccb5,prospect_0046,False,linkedin_inmail,carol@writely.ai,2025-06-17,False,4
touch_af8b9b14b57f,prospect_0047,False,cold_email,alice@writely.ai,2024-11-28,False,1
touch_be9ef7514624,prospect_0048,False,linkedin_inmail,carol@writely.ai,2024-10-30,False,1
touch_33bf4d0558cf,prospect_0049,False,linkedin_inmail,carol@writely.ai,2025-01-17,False,1
touch_a78386b34ce6,prospect_0049,False,voicemail,bob@writely.ai,2025-01-23,False,2
touch_e568189b383a,prospect_0049,False,linkedin_inmail,bob@writely.ai,2025-01-25,False,3
touch_b12d38bfe2ae,prospect_0050,False,call,bob@writely.ai,2025-04-05,False,1
touch_dfbcea101eb9,prospect_0050,False,follow_up_email,carol@writely.ai,2025-04-11,False,2
touch_aa6ef993c30e,prospect_0050,False,call,carol@writely.ai,2025-04-15,True,3
touch_e337135faf06,prospect_0051,False,voicemail,alice@writely.ai,2025-05-03,False,1
touch_bee90bf9c23b,prospect_0051,False,follow_up_email,carol@writely.ai,2025-05-06,True,2
touch_241d2c024a3c,prospect_0052,False,cold_email,carol@writely.ai,2025-06-19,True,1
touch_4841f65f80b7,prospect_0052,False,follow_up_email,carol@writely.ai,2025-06-24,False,2
touch_4f28264f7e04,prospect_0052,False,linkedin_inmail,carol@writely.ai,2025-06-23,False,3
touch_26fae4953944,prospect_0053,False,cold_email,alice@writely.ai,2024-06-15,False,1
touch_0d8d9978dcb1,prospect_0054,False,call,bob@writely.ai,2024-07-04,False,1
touch_32faa510b3de,prospect_0054,False,cold_email,carol@writely.ai,2024-07-08,False,2
touch_ba9f48618663,prospect_0054,False,cold_email,carol@writely.ai,2024-07-16,False,3
touch_8f7ed399c2d4,prospect_0054,False,linkedin_inmail,carol@writely.ai,2024-07-25,False,4
touch_5ef9906274ca,prospect_0054,False,linkedin_dm,carol@writely.ai,2024-07-12,False,5
touch_38552864c57a,prospect_0055,False,linkedin_dm,bob@writely.ai,2024-08-28,True,1
touch_c81c6dcd0b74,prospect_0055,False,call,bob@writely.ai,2024-09-04,True,2
touch_1bff1852bca3,prospect_0056,False,follow_up_email,bob@writely.ai,2025-05-10,False,1
touch_711dbc6a5a4d,prospect_0056,False,linkedin_inmail,alice@writely.ai,2025-05-13,False,2
touch_c2d5388b43a2,prospect_0057,False,linkedin_dm,alice@writely.ai,2024-05-29,True,1
touch_12d9ccd316d9,prospect_0057,False,linkedin_dm,carol@writely.ai,2024-06-02,False,2
touch_110f11f3d6e3,prospect_0057,False,cold_email,alice@writely.ai,2024-06-12,False,3
touch_7ed0d79f47ee,prospect_0058,False,voicemail,bob@writely.ai,2024-06-14,False,1
touch_4c9a273276a7,prospect_0058,False,linkedin_dm,bob@writely.ai,2024-06-17,False,2
touch_072b2e83f666,prospect_0058,False,linkedin_dm,carol@writely.ai,2024-06-20,False,3
touch_4ea2101567d1,prospect_0059,False,call,carol@writely.ai,2024-11-08,False,1
touch_c12a5be9e49f,prospect_0059,False,follow_up_email,carol@writely.ai,2024-11-12,True,2
touch_d1ddcf3728e1,prospect_0059,False,call,bob@writely.ai,2024-11-16,False,3
touch_eb6ab94a03ed,prospect_0059,False,voicemail,alice@writely.ai,2024-11-20,False,4
touch_5c5ebe66d6d8,prospect_0059,False,linkedin_inmail,alice@writely.ai,2024-11-16,False,5
touch_5c81f78b67fb,prospect_0060,False,linkedin_inmail,alice@writely.ai,2024-10-24,False,1
touch_b7549e020733,prospect_0060,False,cold_email,bob@writely.ai,2024-10-29,False,2
touch_ed7d5dfba62a,prospect_0060,False,linkedin_inmail,alice@writely.ai,2024-10-30,False,3
touch_f1ab83bd76c1,prospect_0061,False,linkedin_inmail,alice@writely.ai,2025-06-02,False,1
touch_e2988b930cf5,prospect_0061,False,call,bob@writely.ai,2025-06-07,True,2
touch_1753d332360f,prospect_0061,False,linkedin_dm,carol@writely.ai,2025-06-14,False,3
touch_c51961c31da4,prospect_0061,False,follow_up_email,bob@writely.ai,2025-06-17,False,4
touch_ce7743fec2e0,prospect_0062,False,call,alice@writely.ai,2024-03-26,False,1
touch_a4f839d2d91a,prospect_0062,False,linkedin_inmail,alice@writely.ai,2024-03-30,False,2
touch_ff9067842f15,prospect_0062,False,linkedin_inmail,carol@writely.ai,2024-04-07,False,3
touch_471285d5f26b,prospect_0063,False,linkedin_dm,alice@writely.ai,2024-08-14,False,1
touch_bebe22e8b6a7,prospect_0063,False,linkedin_dm,bob@writely.ai,2024-08-21,False,2
touch_177505756ebd,prospect_0063,False,follow_up_email,alice@writely.ai,2024-08-22,False,3
touch_84b2d90574e8,prospect_0064,False,follow_up_email,alice@writely.ai,2024-11-25,False,1
touch_4f2ec65fca38,prospect_0064,False,follow_up_email,alice@writely.ai,2024-11-28,False,2
touch_b202f0917636,prospect_0064,False,follow_up_email,bob@writely.ai,2024-12-01,False,3
touch_c4dde985cc7f,prospect_0064,False,linkedin_inmail,alice@writely.ai,2024-12-07,False,4
touch_5324cc6f0784,prospect_0064,False,linkedin_inmail,alice@writely.ai,2024-12-03,True,5
touch_41b8d55900dd,prospect_0065,False,voicemail,carol@writely.ai,2024-09-19,True,1
touch_50a38d7a9f65,prospect_0065,False,follow_up_email,alice@writely.ai,2024-09-24,False,2
touch_3c32b201238b,prospect_0065,False,cold_email,bob@writely.ai,2024-09-23,False,3
touch_6f31ecf162fb,prospect_0065,False,follow_up_email,carol@writely.ai,2024-09-25,False,4
touch_54798fe49193,prospect_0066,False,call,carol@writely.ai,2025-04-22,False,1
touch_53924521c175,prospect_0066,False,voicemail,carol@writely.ai,2025-04-27,False,2
touch_7c8ea4a81c2c,prospect_0066,False,call,carol@writely.ai,2025-04-30,False,3
