event_id,hs_contact_id,user_id,email_type,sent_at,opened,clicked,unsubscribed
em_84a7834f59b1,hs_c_81035f2ca0,usr_02241,onboarding_day1,2024-12-10 00:00:00,False,False,False
em_8a69e1b0dde7,hs_c_28a98ced28,usr_02593,upgrade_nudge,2025-01-28 00:00:00,False,False,False
em_d9a5191914dd,hs_c_28a98ced28,usr_02593,feature_announcement,2024-12-18 00:00:00,False,False,False
em_0231c1e051f9,hs_c_aa28338370,usr_02942,onboarding_day1,2024-12-31 00:00:00,False,False,False
em_30b61082ea0f,hs_c_aa28338370,usr_02942,onboarding_day1,2024-12-14 00:00:00,False,False,False
em_28615fe34571,hs_c_aa28338370,usr_02942,upgrade_nudge,2025-01-29 00:00:00,False,False,False
em_2ee4ee2df3f9,hs_c_33ae73d410,usr_02309,feature_announcement,2024-10-08 00:00:00,False,False,False
em_77bd781e6573,hs_c_33ae73d410,usr_02309,newsletter,2024-09-28 00:00:00,False,False,False
em_841b270e8c2b,hs_c_33ae73d410,usr_02309,onboarding_day3,2024-10-25 00:00:00,False,False,False
em_238973970194,hs_c_33ae73d410,usr_02309,upgrade_nudge,2024-10-17 00:00:00,False,False,False
em_ce266f20672d,hs_c_33ae73d410,usr_02309,onboarding_day3,2024-10-09 00:00:00,True,False,False
em_f8f4b303d734,hs_c_984f050b18,usr_03686,reengagement,2025-04-15 00:00:00,True,False,False
em_ba5c19b63139,hs_c_984f050b18,usr_03686,newsletter,2025-02-25 00:00:00,False,False,False
em_12cd8c4fd697,hs_c_6a3904fafc,usr_02460,onboarding_day7,2025-01-23 00:00:00,False,False,False
em_76418538783f,hs_c_6a3904fafc,usr_02460,onboarding_day7,2024-10-28 00:00:00,False,False,False
em_3d1be1d98b56,hs_c_6a3904fafc,usr_02460,upgrade_nudge,2024-10-15 00:00:00,False,False,False
em_d07b2b171fa2,hs_c_bc38ccca8c,usr_02767,reengagement,2024-11-25 00:00:00,True,False,False
em_3708a14b5851,hs_c_bc38ccca8c,usr_02767,onboarding_day1,2024-12-11 00:00:00,False,False,True
em_00f1d702bc91,hs_c_bc38ccca8c,usr_02767,onboarding_day1,2024-11-06 00:00:00,False,False,False
em_d736e9e3aedd,hs_c_3141853fe5,usr_02864,onboarding_day7,2025-01-16 00:00:00,False,False,False
em_7c2b74e952bf,hs_c_3141853fe5,usr_02864,upgrade_nudge,2025-01-18 00:00:00,False,False,False
em_6aef5390cb3e,hs_c_3141853fe5,usr_02864,onboarding_day1,2024-12-11 00:00:00,False,False,False
em_f98241fc4d28,hs_c_3141853fe5,usr_02864,reengagement,2025-01-26 00:00:00,True,True,False
em_7467fab0a34f,hs_c_3141853fe5,usr_02864,onboarding_day7,2025-03-08 00:00:00,False,False,False
em_ab7cc5010829,hs_c_3141853fe5,usr_02864,newsletter,2025-01-16 00:00:00,True,True,False
em_d5757b905a2d,hs_c_523f791979,usr_04011,reengagement,2025-03-26 00:00:00,False,False,False
em_cfe3da98d258,hs_c_523f791979,usr_04011,churn_winback,2025-03-27 00:00:00,False,False,False
em_9a6be62aefff,hs_c_216158902f,usr_02143,reengagement,2024-09-12 00:00:00,False,False,False
em_ff8389121c45,hs_c_216158902f,usr_02143,newsletter,2024-10-18 00:00:00,True,False,False
em_5eea47996df4,hs_c_216158902f,usr_02143,feature_announcement,2024-09-02 00:00:00,True,True,False
em_4ffe697db183,hs_c_216158902f,usr_02143,onboarding_day7,2024-11-28 00:00:00,False,False,False
em_339e7c3d8c09,hs_c_216158902f,usr_02143,upgrade_nudge,2024-11-10 00:00:00,False,False,False
em_1a0a75381a39,hs_c_216158902f,usr_02143,reengagement,2024-10-19 00:00:00,False,False,False
em_066995c2f046,hs_c_a0576b59d3,usr_01370,upgrade_nudge,2024-08-13 00:00:00,False,False,True
em_899dd80aa0d7,hs_c_a0576b59d3,usr_01370,newsletter,2024-08-31 00:00:00,True,False,False
em_ed9303316308,hs_c_a0576b59d3,usr_01370,churn_winback,2024-06-14 00:00:00,True,False,False
em_7bc0837774e0,hs_c_a0576b59d3,usr_01370,churn_winback,2024-08-09 00:00:00,True,False,False
em_9343a84c449f,hs_c_b5cf789b77,usr_00037,upgrade_nudge,2024-03-14 00:00:00,False,False,False
em_72fa0cd98488,hs_c_b5cf789b77,usr_00037,upgrade_nudge,2024-01-18 00:00:00,False,False,False
em_dbd26c145ad5,hs_c_b5cf789b77,usr_00037,onboarding_day7,2024-01-08 00:00:00,False,False,False
em_b3864167e726,hs_c_b5cf789b77,usr_00037,onboarding_day7,2024-01-17 00:00:00,True,False,False
em_ab2645949a9b,hs_c_b5cf789b77,usr_00037,upgrade_nudge,2024-01-06 00:00:00,False,False,False
em_683ca4158453,hs_c_b5cf789b77,usr_00037,onboarding_day7,2024-05-02 00:00:00,True,False,False
em_760070d83578,hs_c_0bef1493cb,usr_00241,onboarding_day3,2024-04-16 00:00:00,True,False,False
em_e7d9c0692c82,hs_c_0bef1493cb,usr_00241,onboarding_day7,2024-05-20 00:00:00,True,False,False
em_a482b8e2d14c,hs_c_0bef1493cb,usr_00241,onboarding_day3,2024-03-09 00:00:00,False,False,False
em_849b024d8854,hs_c_0bef1493cb,usr_00241,onboarding_day7,2024-02-09 00:00:00,True,False,False
em_17cbe10ae1c6,hs_c_4cb183cd97,usr_02859,reengagement,2025-02-25 00:00:00,False,False,False
em_42b7f9e9f90b,hs_c_4cb183cd97,usr_02859,newsletter,2025-02-03 00:00:00,True,False,False
em_497b97d7eeac,hs_c_4cb183cd97,usr_02859,onboarding_day7,2025-01-24 00:00:00,False,False,False
em_a82ef73134b2,hs_c_4cb183cd97,usr_02859,onboarding_day7,2025-02-04 00:00:00,True,False,False
em_1bb99b405292,hs_c_4cb183cd97,usr_02859,newsletter,2025-01-04 00:00:00,False,False,False
em_aec4775c390b,hs_c_4cb183cd97,usr_02859,onboarding_day7,2024-11-18 00:00:00,False,False,False
em_5f338941018e,hs_c_ea497944f9,usr_03033,upgrade_nudge,2025-03-03 00:00:00,False,False,False
em_4e9d5ef9af32,hs_c_ea497944f9,usr_03033,newsletter,2025-03-04 00:00:00,False,False,False
em_35fe597bf78e,hs_c_ea497944f9,usr_03033,onboarding_day3,2024-12-23 00:00:00,False,False,False
em_362786b14b91,hs_c_ea497944f9,usr_03033,upgrade_nudge,2025-03-30 00:00:00,True,False,False
em_2555560806b9,hs_c_0e61e62338,usr_04740,reengagement,2025-06-07 00:00:00,False,False,False
em_c24330bf1394,hs_c_0e61e62338,usr_04740,reengagement,2025-06-17 00:00:00,False,False,False
em_bcf4d6661bc3,hs_c_0e61e62338,usr_04740,onboarding_day1,2025-06-22 00:00:00,True,False,False
em_39261d419120,hs_c_0e61e62338,usr_04740,upgrade_nudge,2025-06-13 00:00:00,False,False,False
em_39b086ad093b,hs_c_0e61e62338,usr_04740,onboarding_day1,2025-06-23 00:00:00,True,False,False
em_38863ed4c511,hs_c_0e61e62338,usr_04740,onboarding_day7,2025-06-13 00:00:00,False,False,False
em_7c325643233d,hs_c_4b83c7be6b,usr_04944,upgrade_nudge,2025-06-26 00:00:00,False,False,False
em_d762909244f5,hs_c_4b83c7be6b,usr_04944,onboarding_day3,2025-06-28 00:00:00,True,False,False
em_33c148c20b45,hs_c_4b83c7be6b,usr_04944,churn_winback,2025-06-29 00:00:00,True,False,False
em_10c9ace5bb87,hs_c_4b83c7be6b,usr_04944,onboarding_day7,2025-06-27 00:00:00,False,False,False
em_37fbdcd99cb0,hs_c_4b83c7be6b,usr_04944,reengagement,2025-06-26 00:00:00,True,False,False
em_9f53c27b928f,hs_c_0969b78428,usr_02251,onboarding_day3,2024-11-25 00:00:00,True,True,False
em_d079dc7f0d15,hs_c_647f81cfac,usr_03605,newsletter,2025-04-26 00:00:00,False,False,False
em_0fcdb901b724,hs_c_647f81cfac,usr_03605,newsletter,2025-02-03 00:00:00,False,False,False
em_6756564725d6,hs_c_647f81cfac,usr_03605,upgrade_nudge,2025-03-25 00:00:00,False,False,False
em_5f2528d6523e,hs_c_0e464ccb47,usr_02619,upgrade_nudge,2024-11-21 00:00:00,True,False,False
em_5377eee1dd93,hs_c_0e464ccb47,usr_02619,onboarding_day7,2024-12-23 00:00:00,False,False,False
em_3905adbb6129,hs_c_0e464ccb47,usr_02619,onboarding_day1,2025-02-13 00:00:00,True,True,False
em_14c8e4526d27,hs_c_0e464ccb47,usr_02619,newsletter,2024-12-07 00:00:00,False,False,False
em_45c7b4af2da5,hs_c_0e464ccb47,usr_02619,churn_winback,2024-10-31 00:00:00,False,False,False
em_4b644cb00c51,hs_c_e87455ead1,usr_01467,upgrade_nudge,2024-09-20 00:00:00,False,False,False
em_65468511a245,hs_c_e87455ead1,usr_01467,newsletter,2024-07-12 00:00:00,False,False,False
em_6085f6d6a0fc,hs_c_e87455ead1,usr_01467,feature_announcement,2024-08-08 00:00:00,True,False,False
em_bdcc3d664da2,hs_c_e87455ead1,usr_01467,upgrade_nudge,2024-10-10 00:00:00,True,False,False
em_e8f42203c44d,hs_c_1ccfa25e89,usr_03573,onboarding_day1,2025-03-04 00:00:00,False,False,False
em_608913c8a69a,hs_c_e9fedc7784,usr_00470,churn_winback,2024-04-08 00:00:00,False,False,False
em_a7e220105e7a,hs_c_fd17a51bec,usr_03117,onboarding_day1,2025-01-24 00:00:00,True,False,False
em_68c81297e1fc,hs_c_fd17a51bec,usr_03117,reengagement,2025-02-07 00:00:00,False,False,False
em_cc121882bee8,hs_c_fd17a51bec,usr_03117,upgrade_nudge,2025-02-13 00:00:00,False,False,False
em_367332a83459,hs_c_fd17a51bec,usr_03117,newsletter,2025-03-17 00:00:00,False,False,False
em_3d4089ec43e7,hs_c_dafdd7be0f,usr_00123,onboarding_day3,2024-04-30 00:00:00,False,False,False
em_842dd9040409,hs_c_dafdd7be0f,usr_00123,churn_winback,2024-04-18 00:00:00,False,False,False
em_396bf1c24736,hs_c_473fdcab67,usr_02158,upgrade_nudge,2024-11-20 00:00:00,False,False,False
em_61157ed39e0d,hs_c_473fdcab67,usr_02158,churn_winback,2024-11-13 00:00:00,False,False,False
em_0f864371dd07,hs_c_7c25546a58,usr_04412,onboarding_day3,2025-05-29 00:00:00,True,True,False
em_3b3aae90f4c0,hs_c_7c25546a58,usr_04412,churn_winback,2025-06-24 00:00:00,False,False,False
em_6aaf87ee5bc1,hs_c_20887808bf,usr_03189,churn_winback,2025-02-06 00:00:00,True,False,False
em_6c8eddaebce6,hs_c_55b59f5f4d,usr_04394,onboarding_day3,2025-05-03 00:00:00,False,False,False
em_379cce8dc1b1,hs_c_55b59f5f4d,usr_04394,newsletter,2025-06-20 00:00:00,False,False,False
em_7ad67daf377c,hs_c_55b59f5f4d,usr_04394,upgrade_nudge,2025-06-10 00:00:00,False,False,False
em_0f3b3a014388,hs_c_55b59f5f4d,usr_04394,reengagement,2025-05-05 00:00:00,True,False,False
em_cf08b4dee0f0,hs_c_55b59f5f4d,usr_04394,feature_announcement,2025-06-17 00:00:00,False,False,False
em_7e07891bf125,hs_c_55b59f5f4d,usr_04394,onboarding_day7,2025-05-28 00:00:00,False,False,False
em_f9c6e91d78c3,hs_c_cd2ff89825,usr_03517,feature_announcement,2025-04-16 00:00:00,False,False,False
em_bb616fad18c8,hs_c_cd2ff89825,usr_03517,onboarding_day3,2025-03-23 00:00:00,True,False,False
em_cfd459492096,hs_c_cd2ff89825,usr_03517,newsletter,2025-05-11 00:00:00,False,False,False
em_f1ddbb098d75,hs_c_cd2ff89825,usr_03517,churn_winback,2025-04-04 00:00:00,False,False,False
em_7b8e341a5b8c,hs_c_cd2ff89825,usr_03517,feature_announcement,2025-02-06 00:00:00,True,False,False
em_cdf791e2b393,hs_c_cd2ff89825,usr_03517,newsletter,2025-04-06 00:00:00,False,False,False
em_aeb7626fed3b,hs_c_7c82912078,usr_03152,onboarding_day1,2025-01-24 00:00:00,False,False,False
em_4928e6077a1a,hs_c_7c82912078,usr_03152,churn_winback,2025-02-18 00:00:00,False,False,False
em_72af3ff9cade,hs_c_7c82912078,usr_03152,onboarding_day3,2024-12-16 00:00:00,True,True,False
em_1b43e0dccd3d,hs_c_7c82912078,usr_03152,onboarding_day3,2025-02-24 00:00:00,False,False,False
em_2907415fb19a,hs_c_1e8b052fbe,usr_03002,upgrade_nudge,2024-12-04 00:00:00,True,False,False
em_dfda4e5fe9aa,hs_c_1e8b052fbe,usr_03002,onboarding_day3,2025-01-05 00:00:00,True,False,False
em_ed8c51bf559f,hs_c_1e8b052fbe,usr_03002,onboarding_day7,2024-12-20 00:00:00,True,True,False
em_432b437dbd8f,hs_c_1e8b052fbe,usr_03002,onboarding_day7,2024-12-02 00:00:00,False,False,False
em_2d6a4a8cef13,hs_c_30a9c562a1,usr_03053,upgrade_nudge,2025-03-25 00:00:00,False,False,False
em_8c6ccefa4c41,hs_c_30a9c562a1,usr_03053,churn_winback,2025-03-08 00:00:00,False,False,False
em_ac25f917c5d6,hs_c_30a9c562a1,usr_03053,upgrade_nudge,2025-04-02 00:00:00,False,False,False
em_7c95d98721ea,hs_c_30a9c562a1,usr_03053,upgrade_nudge,2024-12-29 00:00:00,False,False,False
em_1efaa25be96f,hs_c_30a9c562a1,usr_03053,onboarding_day1,2024-12-10 00:00:00,False,False,False
em_5245a15176e0,hs_c_1f79b61d04,usr_00873,reengagement,2024-04-28 00:00:00,False,False,False
em_53fda0615517,hs_c_1f79b61d04,usr_00873,onboarding_day7,2024-04-25 00:00:00,True,True,False
em_280e6a756416,hs_c_29e31eaea0,usr_03441,newsletter,2025-03-17 00:00:00,False,False,False
em_db477f9d3d3e,hs_c_886649f19d,usr_00801,onboarding_day7,2024-05-03 00:00:00,False,False,False
em_b64c3bcd7377,hs_c_886649f19d,usr_00801,onboarding_day1,2024-06-26 00:00:00,False,False,False
em_eb947e09a652,hs_c_886649f19d,usr_00801,onboarding_day7,2024-04-20 00:00:00,False,False,False
em_ba4275c61b99,hs_c_886649f19d,usr_00801,onboarding_day1,2024-06-12 00:00:00,False,False,False
em_ff8bd0a81baa,hs_c_600b4b0173,usr_04563,onboarding_day7,2025-06-07 00:00:00,True,False,True
em_636f0bff8d3b,hs_c_600b4b0173,usr_04563,newsletter,2025-06-27 00:00:00,False,False,False
em_6cf21eb758ee,hs_c_600b4b0173,usr_04563,churn_winback,2025-06-26 00:00:00,True,False,False
em_6a0f7444e038,hs_c_c55e2450fe,usr_03494,upgrade_nudge,2025-05-14 00:00:00,True,False,False
em_96e1947cc2ee,hs_c_c55e2450fe,usr_03494,feature_announcement,2025-03-23 00:00:00,True,False,False
em_1f8adc5dfd2e,hs_c_c55e2450fe,usr_03494,onboarding_day1,2025-04-25 00:00:00,True,False,False
em_5fda0d901634,hs_c_c55e2450fe,usr_03494,reengagement,2025-05-09 00:00:00,False,False,False
em_2641e1cdf95d,hs_c_c55e2450fe,usr_03494,reengagement,2025-02-14 00:00:00,True,True,False
em_93e9f71a8a76,hs_c_c55e2450fe,usr_03494,upgrade_nudge,2025-02-18 00:00:00,True,False,False
em_388ac3dfc3b8,hs_c_454df8a54c,usr_00808,churn_winback,2024-07-22 00:00:00,False,False,False
em_98d080c79bcb,hs_c_454df8a54c,usr_00808,reengagement,2024-05-19 00:00:00,False,False,False
em_bce5987488c6,hs_c_454df8a54c,usr_00808,reengagement,2024-07-16 00:00:00,False,False,False
em_dd5187ea5ef9,hs_c_454df8a54c,usr_00808,reengagement,2024-05-03 00:00:00,False,False,False
em_facf7381d376,hs_c_454df8a54c,usr_00808,onboarding_day7,2024-04-27 00:00:00,False,False,False
em_775ce1b1fd26,hs_c_eb0c57c8b4,usr_04581,reengagement,2025-05-24 00:00:00,False,False,False
em_d75b0e3de697,hs_c_eb0c57c8b4,usr_04581,onboarding_day3,2025-05-22 00:00:00,False,False,False
em_53d0b494bc5f,hs_c_eb0c57c8b4,usr_04581,feature_announcement,2025-06-18 00:00:00,True,False,False
em_03824a904caf,hs_c_eb0c57c8b4,usr_04581,reengagement,2025-06-10 00:00:00,True,True,False
em_4b5090d99dc7,hs_c_e7875f3c1f,usr_03786,onboarding_day1,2025-03-13 00:00:00,False,False,False
em_8cd3c3bcf1f4,hs_c_e7875f3c1f,usr_03786,upgrade_nudge,2025-04-16 00:00:00,False,False,False
em_e2bbc7591340,hs_c_e7875f3c1f,usr_03786,onboarding_day1,2025-06-01 00:00:00,False,False,False
em_ceefe9746775,hs_c_44b03ec5fb,usr_03617,churn_winback,2025-05-06 00:00:00,True,True,False
em_39deac9c1725,hs_c_44b03ec5fb,usr_03617,reengagement,2025-03-04 00:00:00,False,False,False
em_547d46c56103,hs_c_44b03ec5fb,usr_03617,onboarding_day7,2025-02-08 00:00:00,True,False,False
em_177c64568b13,hs_c_44b03ec5fb,usr_03617,newsletter,2025-02-04 00:00:00,False,False,False
em_340b4e82bb1c,hs_c_ec88a00dbd,usr_04052,reengagement,2025-06-01 00:00:00,False,False,False
em_564978e1dac2,hs_c_ec88a00dbd,usr_04052,onboarding_day1,2025-05-22 00:00:00,False,False,False
em_725b544096c6,hs_c_ec88a00dbd,usr_04052,upgrade_nudge,2025-05-23 00:00:00,True,True,False
em_042550d276db,hs_c_ec88a00dbd,usr_04052,upgrade_nudge,2025-06-28 00:00:00,False,False,False
em_c47ac8a7b73c,hs_c_ec88a00dbd,usr_04052,onboarding_day1,2025-04-14 00:00:00,False,False,False
em_20904aea66f7,hs_c_3f35714462,usr_03010,onboarding_day3,2024-12-04 00:00:00,True,True,False
em_f263cf5d5dcc,hs_c_3f35714462,usr_03010,onboarding_day7,2025-02-09 00:00:00,True,False,False
em_effac5093d23,hs_c_3f35714462,usr_03010,onboarding_day1,2025-03-23 00:00:00,True,False,False
em_c3553a8e0a2a,hs_c_3f35714462,usr_03010,churn_winback,2025-02-07 00:00:00,False,False,False
em_478443718c67,hs_c_3f35714462,usr_03010,churn_winback,2025-01-11 00:00:00,True,False,False
em_5dc2c00c0169,hs_c_3f35714462,usr_03010,onboarding_day1,2025-03-17 00:00:00,True,False,False
em_6ee87c99bf13,hs_c_93c2e379d6,usr_01514,onboarding_day7,2024-07-14 00:00:00,False,False,False
em_abaaee323069,hs_c_93c2e379d6,usr_01514,reengagement,2024-10-18 00:00:00,False,False,False
em_e467674de21d,hs_c_93c2e379d6,usr_01514,onboarding_day1,2024-07-20 00:00:00,False,False,False
em_582e28bb61f8,hs_c_93c2e379d6,usr_01514,onboarding_day7,2024-09-04 00:00:00,True,False,False
em_d11b4585e29d,hs_c_6e40e65674,usr_03981,onboarding_day1,2025-06-13 00:00:00,False,False,False
em_a4f1442eb216,hs_c_6e40e65674,usr_03981,upgrade_nudge,2025-06-07 00:00:00,True,True,False
em_49331d42d2bc,hs_c_6fab5e5906,usr_00277,churn_winback,2024-03-24 00:00:00,False,False,False
em_3c6a4a1b2337,hs_c_6fab5e5906,usr_00277,newsletter,2024-03-09 00:00:00,False,False,False
em_54f0b3190d02,hs_c_6fab5e5906,usr_00277,feature_announcement,2024-03-10 00:00:00,False,False,False
em_c550831e902f,hs_c_6fab5e5906,usr_00277,feature_announcement,2024-03-27 00:00:00,False,False,False
em_86bd9f7fb5f3,hs_c_6fab5e5906,usr_00277,onboarding_day7,2024-04-22 00:00:00,True,False,False
em_a20773fd994b,hs_c_6fab5e5906,usr_00277,onboarding_day1,2024-05-23 00:00:00,False,False,False
em_6cff6e65eb44,hs_c_3f17186caf,usr_02305,onboarding_day3,2024-10-12 00:00:00,False,False,False
em_6b8354ca441a,hs_c_3f17186caf,usr_02305,onboarding_day1,2024-09-22 00:00:00,False,False,False
em_a95cc3d87b37,hs_c_3f17186caf,usr_02305,onboarding_day1,2024-12-16 00:00:00,True,False,False
em_b05e95ba71ae,hs_c_44557d82f5,usr_00336,upgrade_nudge,2024-02-12 00:00:00,True,True,False
em_21b56406169e,hs_c_44557d82f5,usr_00336,onboarding_day1,2024-02-15 00:00:00,False,False,False
em_3762d2de0ce0,hs_c_57c139aea9,usr_04152,feature_announcement,2025-04-29 00:00:00,True,False,False
em_e9b48264530e,hs_c_57c139aea9,usr_04152,onboarding_day3,2025-04-18 00:00:00,False,False,False
em_2ebd0baeac7c,hs_c_5786731f63,usr_00402,onboarding_day3,2024-03-11 00:00:00,False,False,False
em_bfd48b405470,hs_c_5786731f63,usr_00402,upgrade_nudge,2024-05-12 00:00:00,True,False,False
em_7bde97d28353,hs_c_5786731f63,usr_00402,reengagement,2024-06-09 00:00:00,False,False,False
em_71b1aa6750fa,hs_c_e7cb024982,usr_01682,onboarding_day3,2024-11-02 00:00:00,False,False,False
em_a01ffde968a0,hs_c_e7cb024982,usr_01682,churn_winback,2024-10-01 00:00:00,False,False,False
em_995247b2feae,hs_c_e7cb024982,usr_01682,feature_announcement,2024-10-08 00:00:00,False,False,False
em_9e1901d6933e,hs_c_e7cb024982,usr_01682,onboarding_day3,2024-07-21 00:00:00,False,False,False
em_564a6d9547af,hs_c_e7cb024982,usr_01682,newsletter,2024-10-09 00:00:00,False,False,False
em_20c14b602084,hs_c_eaabf0e4ac,usr_01564,onboarding_day7,2024-07-22 00:00:00,False,False,False
em_489ad7d07388,hs_c_eaabf0e4ac,usr_01564,onboarding_day3,2024-09-16 00:00:00,True,True,False
em_e10060a1f5f3,hs_c_eaabf0e4ac,usr_01564,reengagement,2024-09-20 00:00:00,False,False,False
em_75dd17292ec6,hs_c_eaabf0e4ac,usr_01564,feature_announcement,2024-07-16 00:00:00,False,False,False
em_d37ac269cfb6,hs_c_eaabf0e4ac,usr_01564,reengagement,2024-10-23 00:00:00,False,False,False
em_96ce71851e40,hs_c_eaabf0e4ac,usr_01564,newsletter,2024-07-31 00:00:00,False,False,False
em_0979c1470ade,hs_c_880d5d689e,usr_00883,churn_winback,2024-04-20 00:00:00,False,False,False
em_96d54b01cd3b,hs_c_880d5d689e,usr_00883,newsletter,2024-07-28 00:00:00,False,False,False
em_891a75baa71f,hs_c_6eb13990fc,usr_03680,newsletter,2025-06-02 00:00:00,False,False,False
em_4d4099abcebd,hs_c_6eb13990fc,usr_03680,feature_announcement,2025-04-05 00:00:00,True,True,False
em_79199ad4cd3e,hs_c_6eb13990fc,usr_03680,onboarding_day1,2025-04-12 00:00:00,False,False,False
em_97acc4b377b2,hs_c_6eb13990fc,usr_03680,newsletter,2025-04-15 00:00:00,False,False,False
em_93acf29c1694,hs_c_6eb13990fc,usr_03680,churn_winback,2025-03-03 00:00:00,False,False,False
em_f31ffbb289e7,hs_c_6eb13990fc,usr_03680,reengagement,2025-03-10 00:00:00,True,False,False
em_b7f7e555ed86,hs_c_6c0f14c610,usr_03513,onboarding_day1,2025-03-03 00:00:00,False,False,False
em_3c8e716ec7cc,hs_c_6c0f14c610,usr_03513,onboarding_day7,2025-04-15 00:00:00,False,False,False
em_8c739366af76,hs_c_6ae1114a4e,usr_03588,upgrade_nudge,2025-05-02 00:00:00,True,False,False
em_6e5871f4457e,hs_c_6ae1114a4e,usr_03588,reengagement,2025-05-10 00:00:00,True,False,False
em_d67f7a9b12de,hs_c_6ae1114a4e,usr_03588,upgrade_nudge,2025-02-07 00:00:00,False,False,False
em_f330fd3e24d6,hs_c_72a1ff0e35,usr_03351,reengagement,2025-04-22 00:00:00,True,False,False
em_cd0d49bdae96,hs_c_72a1ff0e35,usr_03351,onboarding_day3,2025-02-16 00:00:00,True,False,False
em_06b696f20740,hs_c_72a1ff0e35,usr_03351,newsletter,2025-01-27 00:00:00,False,False,False
em_4cff6b686602,hs_c_d9a8b71195,usr_01572,upgrade_nudge,2024-08-24 00:00:00,False,False,False
em_9a3792dd9e2c,hs_c_d9a8b71195,usr_01572,newsletter,2024-08-13 00:00:00,False,False,False
em_e8af6c48f397,hs_c_d9a8b71195,usr_01572,newsletter,2024-08-05 00:00:00,True,False,False
em_cd6c73b80634,hs_c_d9a8b71195,usr_01572,feature_announcement,2024-06-28 00:00:00,False,False,False
em_82641749a6ba,hs_c_d9a8b71195,usr_01572,onboarding_day3,2024-10-20 00:00:00,False,False,False
em_1e1b7e5675fc,hs_c_05e150f620,usr_04842,churn_winback,2025-06-17 00:00:00,False,False,False
em_d2db0e84dff7,hs_c_05e150f620,usr_04842,reengagement,2025-06-24 00:00:00,False,False,False
em_d1bf301a8d27,hs_c_05e150f620,usr_04842,reengagement,2025-06-26 00:00:00,True,False,False
em_186a004e47c6,hs_c_05e150f620,usr_04842,onboarding_day3,2025-06-30 00:00:00,False,False,False
em_29e684c11139,hs_c_05e150f620,usr_04842,upgrade_nudge,2025-06-14 00:00:00,False,False,True
em_4a01caaa63de,hs_c_778f039c16,usr_02618,churn_winback,2024-11-01 00:00:00,False,False,False
em_9bbc10cd1d68,hs_c_778f039c16,usr_02618,churn_winback,2024-11-27 00:00:00,False,False,False
em_6210127aa8d8,hs_c_778f039c16,usr_02618,upgrade_nudge,2024-10-25 00:00:00,True,False,False
em_c2219ad64d6a,hs_c_778f039c16,usr_02618,feature_announcement,2024-10-29 00:00:00,False,False,False
em_2da2ee76fabf,hs_c_778f039c16,usr_02618,churn_winback,2025-02-11 00:00:00,False,False,False
em_3d56fe500c1f,hs_c_778f039c16,usr_02618,newsletter,2024-10-25 00:00:00,True,False,False
em_d210bdded729,hs_c_e3528f465b,usr_01912,churn_winback,2024-09-27 00:00:00,True,False,False
em_2b8749746937,hs_c_af6f28c6d3,usr_02039,feature_announcement,2024-08-26 00:00:00,False,False,False
em_5392922e620d,hs_c_af6f28c6d3,usr_02039,onboarding_day1,2024-11-11 00:00:00,True,False,False
em_11a503dd0aee,hs_c_af6f28c6d3,usr_02039,reengagement,2024-11-07 00:00:00,False,False,False
em_56e58ef11dc2,hs_c_af6f28c6d3,usr_02039,onboarding_day3,2024-11-17 00:00:00,False,False,False
em_331289acda43,hs_c_af6f28c6d3,usr_02039,onboarding_day7,2024-11-22 00:00:00,False,False,False
em_fc7e1cd4b89c,hs_c_e01e934fd6,usr_02228,newsletter,2024-11-29 00:00:00,True,True,False
em_9ad498a381c3,hs_c_e01e934fd6,usr_02228,newsletter,2024-09-18 00:00:00,True,False,False
em_b8c0844e2d1f,hs_c_e01e934fd6,usr_02228,onboarding_day7,2024-12-13 00:00:00,True,True,False
em_35d5ca690440,hs_c_86aa0358a8,usr_00989,reengagement,2024-08-04 00:00:00,True,True,False
em_375ff96f21a2,hs_c_d9f054ebf3,usr_00076,onboarding_day7,2024-04-30 00:00:00,False,False,False
em_e8e9f94c080f,hs_c_d9f054ebf3,usr_00076,newsletter,2024-01-11 00:00:00,False,False,False
em_28fef8ae9fa1,hs_c_663b0af46d,usr_03094,upgrade_nudge,2025-02-11 00:00:00,False,False,False
em_fba0ca66ed81,hs_c_663b0af46d,usr_03094,upgrade_nudge,2025-01-14 00:00:00,False,False,False
em_a2d9b90581a2,hs_c_663b0af46d,usr_03094,feature_announcement,2025-01-29 00:00:00,False,False,False
em_96e3accf7201,hs_c_663b0af46d,usr_03094,onboarding_day7,2025-01-10 00:00:00,True,False,False
em_721767af56d7,hs_c_663b0af46d,usr_03094,churn_winback,2025-02-22 00:00:00,False,False,False
em_37a2ce006969,hs_c_663b0af46d,usr_03094,onboarding_day3,2025-01-25 00:00:00,True,True,False
em_2a01423b8337,hs_c_de7f1ed7f1,usr_04209,onboarding_day1,2025-05-18 00:00:00,True,False,False
em_bda9ef1915ab,hs_c_de7f1ed7f1,usr_04209,upgrade_nudge,2025-04-10 00:00:00,True,False,False
em_b6a8cd2cb2c0,hs_c_de7f1ed7f1,usr_04209,reengagement,2025-04-11 00:00:00,True,False,False
em_69c288eda500,hs_c_de7f1ed7f1,usr_04209,onboarding_day7,2025-05-24 00:00:00,False,False,False
em_568a6d36e6ce,hs_c_de7f1ed7f1,usr_04209,onboarding_day3,2025-06-22 00:00:00,False,False,False
